h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
5,2,"[4, 51, 14, 26, 50, 1]",2632,815,969,False,False
5,2,"[4, 34, 22, 28, 9, 1]",1761,969,969,True,False
5,2,"[4, 23, 21, 26, 21, 1]",1688,969,969,True,False
5,2,"[4, 7, 11, 52, 15, 1]",1472,969,969,True,False
5,2,"[4, 55, 55, 12, 14, 1]",4087,486,969,False,False
5,2,"[4, 50, 55, 51, 3, 1]",5911,492,969,False,False
5,2,"[4, 53, 54, 11, 46, 1]",4220,440,969,False,False
5,2,"[4, 52, 11, 52, 9, 1]",1829,657,969,False,False
5,2,"[4, 30, 20, 37, 6, 1]",1688,969,969,True,False
5,2,"[4, 7, 23, 32, 28, 1]",1849,969,969,True,False
5,2,"[4, 53, 9, 55, 12, 1]",1856,555,969,False,False
5,2,"[4, 41, 19, 32, 6, 1]",1749,924,969,False,False
5,2,"[4, 23, 13, 37, 11, 1]",1290,913,969,False,False
5,2,"[4, 7, 37, 32, 7, 1]",1702,969,969,True,False
5,2,"[4, 41, 18, 30, 10, 1]",1752,927,969,False,False
5,2,"[4, 8, 29, 31, 7, 1]",1387,969,969,True,False
5,2,"[4, 15, 12, 35, 23, 1]",1488,969,969,True,False
5,2,"[4, 53, 25, 23, 9, 1]",2328,948,969,False,False
5,2,"[4, 27, 17, 31, 14, 1]",1542,969,969,True,False
5,2,"[4, 55, 31, 3, 53, 1]",2230,108,969,False,False
5,2,"[4, 54, 17, 40, 6, 1]",2060,969,969,True,False
5,2,"[4, 43, 15, 53, 6, 1]",1936,840,969,False,False
5,2,"[4, 50, 45, 23, 11, 1]",3749,969,969,True,False
5,2,"[4, 54, 10, 40, 34, 1]",2550,805,969,False,False
5,2,"[4, 27, 16, 36, 13, 1]",1597,969,969,True,False
5,2,"[4, 10, 11, 50, 18, 1]",1618,969,969,True,False
5,2,"[4, 54, 54, 3, 53, 1]",3506,108,969,False,False
5,2,"[4, 54, 7, 53, 30, 1]",2585,273,969,False,False
5,2,"[4, 45, 13, 32, 14, 1]",1643,858,969,False,False
5,2,"[4, 48, 12, 44, 8, 1]",1656,704,969,False,False
5,2,"[4, 54, 16, 26, 19, 1]",2009,857,969,False,False
5,2,"[4, 14, 20, 37, 10, 1]",1456,969,969,True,False
5,2,"[4, 49, 43, 24, 7, 1]",3510,963,969,False,False
5,2,"[4, 54, 39, 48, 4, 1]",4390,654,969,False,False
5,2,"[4, 22, 26, 22, 16, 1]",1600,969,969,True,False
5,2,"[4, 52, 24, 22, 18, 1]",2398,965,969,False,False
5,2,"[4, 10, 19, 27, 45, 1]",2003,969,969,True,False
5,2,"[4, 55, 10, 35, 55, 1]",3100,805,969,False,False
5,2,"[4, 44, 11, 33, 51, 1]",2757,969,969,True,False
5,2,"[4, 55, 37, 11, 52, 1]",3286,440,969,False,False
5,2,"[4, 18, 15, 41, 10, 1]",1377,969,969,True,False
5,2,"[4, 24, 25, 29, 10, 1]",1721,969,969,True,False
5,2,"[4, 55, 49, 12, 55, 1]",4218,486,969,False,False
5,2,"[4, 46, 8, 54, 55, 1]",4009,402,969,False,False
5,2,"[4, 19, 22, 33, 6, 1]",1424,969,969,True,False
5,2,"[4, 55, 27, 53, 5, 1]",3406,815,969,False,False
5,2,"[4, 17, 25, 28, 6, 1]",1367,969,969,True,False
5,2,"[4, 55, 11, 52, 9, 1]",1874,657,969,False,False
5,2,"[4, 13, 20, 28, 8, 1]",1104,908,969,False,False
5,2,"[4, 40, 10, 50, 50, 1]",3610,805,969,False,False
5,2,"[4, 50, 19, 26, 52, 1]",3048,969,969,True,False
5,2,"[4, 9, 16, 28, 29, 1]",1469,963,969,False,False
5,2,"[4, 46, 53, 21, 48, 1]",4791,945,969,False,False
5,2,"[4, 7, 13, 36, 23, 1]",1438,969,969,True,False
5,2,"[4, 36, 27, 55, 4, 1]",2825,654,969,False,False
5,2,"[4, 33, 17, 27, 34, 1]",2104,963,969,False,False
5,2,"[4, 19, 13, 29, 55, 1]",2350,900,969,False,False
5,2,"[4, 29, 16, 29, 11, 1]",1374,843,969,False,False
5,2,"[4, 47, 11, 38, 19, 1]",1864,969,969,True,False
5,2,"[4, 38, 18, 28, 19, 1]",1891,969,969,True,False
5,2,"[4, 55, 51, 47, 4, 1]",5614,654,969,False,False
5,2,"[4, 7, 36, 31, 13, 1]",1812,969,969,True,False
5,2,"[4, 7, 13, 35, 36, 1]",1870,969,969,True,False
5,2,"[4, 13, 19, 26, 22, 1]",1387,969,969,True,False
5,2,"[4, 34, 20, 26, 16, 1]",1768,969,969,True,False
5,2,"[4, 38, 15, 31, 14, 1]",1635,912,969,False,False
5,2,"[4, 7, 42, 27, 18, 1]",1960,969,969,True,False
5,2,"[4, 36, 14, 30, 28, 1]",1936,969,969,True,False
5,2,"[4, 9, 11, 55, 11, 1]",1356,768,969,False,False
5,2,"[4, 7, 35, 26, 25, 1]",1858,969,969,True,False
5,2,"[4, 36, 53, 23, 10, 1]",3511,967,969,False,False
5,2,"[4, 11, 55, 20, 49, 1]",2778,890,969,False,False
5,2,"[4, 40, 17, 43, 6, 1]",1835,969,969,True,False
5,2,"[4, 8, 31, 26, 16, 1]",1518,969,969,True,False
5,2,"[4, 17, 12, 33, 27, 1]",1586,969,969,True,False
5,2,"[4, 48, 15, 22, 55, 1]",2507,696,969,False,False
5,2,"[4, 17, 14, 44, 9, 1]",1327,969,969,True,False
5,2,"[4, 55, 21, 26, 13, 1]",2272,969,969,True,False
5,2,"[4, 52, 19, 26, 13, 1]",2041,899,969,False,False
5,2,"[4, 23, 11, 37, 21, 1]",1550,969,969,True,False
5,2,"[4, 38, 12, 45, 9, 1]",1562,774,969,False,False
5,2,"[4, 49, 37, 54, 5, 1]",4282,815,969,False,False
5,2,"[4, 9, 17, 32, 8, 1]",997,885,969,False,False
5,2,"[4, 55, 38, 21, 35, 1]",3878,945,969,False,False
5,2,"[4, 14, 19, 26, 20, 1]",1356,969,969,True,False
5,2,"[4, 55, 36, 50, 4, 1]",4204,654,969,False,False
5,2,"[4, 47, 40, 22, 14, 1]",3270,965,969,False,False
5,2,"[4, 37, 53, 51, 5, 1]",5072,815,969,False,False
5,2,"[4, 27, 18, 26, 31, 1]",1899,955,969,False,False
5,2,"[4, 48, 12, 33, 23, 1]",1946,969,969,True,False
5,2,"[4, 19, 16, 41, 9, 1]",1414,969,969,True,False
5,2,"[4, 14, 18, 29, 25, 1]",1580,969,969,True,False
5,2,"[4, 27, 22, 25, 11, 1]",1538,943,969,False,False
5,2,"[4, 27, 16, 34, 13, 1]",1539,969,969,True,False
5,2,"[4, 55, 4, 52, 18, 1]",1602,71,969,False,False
5,2,"[4, 8, 52, 29, 11, 1]",2286,969,969,True,False
5,2,"[4, 7, 52, 27, 17, 1]",2272,969,969,True,False
5,2,"[4, 55, 53, 21, 22, 1]",4732,945,969,False,False
5,2,"[4, 50, 6, 55, 54, 1]",3854,180,969,False,False
5,2,"[4, 45, 10, 50, 53, 1]",3833,805,969,False,False
5,2,"[4, 25, 14, 53, 8, 1]",1624,938,969,False,False
5,2,"[4, 41, 17, 29, 17, 1]",1864,969,969,True,False
5,2,"[4, 7, 23, 28, 9, 1]",1094,968,969,False,False
5,2,"[4, 49, 49, 52, 4, 1]",5357,654,969,False,False
5,2,"[4, 21, 13, 35, 16, 1]",1388,969,969,True,False
5,2,"[4, 53, 9, 54, 47, 1]",3760,576,969,False,False
5,2,"[4, 55, 42, 17, 48, 1]",4108,731,969,False,False
5,2,"[4, 53, 55, 5, 49, 1]",3696,185,969,False,False
5,2,"[4, 54, 13, 29, 19, 1]",1865,845,969,False,False
5,2,"[4, 9, 46, 22, 16, 1]",1830,969,969,True,False
5,2,"[4, 31, 25, 22, 18, 1]",1863,969,969,True,False
5,2,"[4, 7, 51, 23, 49, 1]",2734,918,969,False,False
5,2,"[4, 36, 28, 23, 11, 1]",2060,969,969,True,False
5,2,"[4, 8, 19, 50, 8, 1]",1542,969,969,True,False
5,2,"[4, 26, 11, 33, 41, 1]",2147,969,969,True,False
5,2,"[4, 55, 54, 12, 51, 1]",4501,486,969,False,False
5,2,"[4, 27, 55, 22, 12, 1]",3079,946,969,False,False
5,2,"[4, 52, 4, 46, 55, 1]",3185,71,969,False,False
5,2,"[4, 26, 18, 27, 31, 1]",1926,969,969,True,False
5,2,"[4, 20, 22, 27, 7, 1]",1310,933,969,False,False
5,2,"[4, 10, 15, 49, 9, 1]",1375,969,969,True,False
5,2,"[4, 12, 22, 23, 43, 1]",1850,957,969,False,False
5,2,"[4, 50, 54, 23, 7, 1]",4310,922,969,False,False
5,2,"[4, 7, 34, 39, 10, 1]",1992,969,969,True,False
5,2,"[4, 50, 13, 35, 10, 1]",1665,842,969,False,False
5,2,"[4, 14, 26, 24, 25, 1]",1669,969,969,True,False
5,2,"[4, 23, 17, 40, 8, 1]",1491,969,969,True,False
5,2,"[4, 43, 13, 48, 8, 1]",1747,817,969,False,False
5,2,"[4, 9, 41, 23, 12, 1]",1636,969,969,True,False
5,2,"[4, 55, 14, 27, 48, 1]",2712,855,969,False,False
5,2,"[4, 32, 54, 20, 47, 1]",3923,890,969,False,False
5,2,"[4, 38, 21, 22, 55, 1]",2677,882,969,False,False
5,2,"[4, 24, 18, 30, 11, 1]",1409,947,969,False,False
5,2,"[4, 46, 13, 30, 28, 1]",2040,939,969,False,False
5,2,"[4, 10, 18, 27, 35, 1]",1686,969,969,True,False
5,2,"[4, 54, 10, 36, 55, 1]",3151,805,969,False,False
5,2,"[4, 14, 18, 30, 19, 1]",1437,969,969,True,False
5,2,"[4, 48, 16, 30, 15, 1]",1905,939,969,False,False
5,2,"[4, 12, 14, 34, 21, 1]",1427,969,969,True,False
5,2,"[4, 24, 20, 38, 9, 1]",1687,969,969,True,False
5,2,"[4, 28, 16, 34, 12, 1]",1524,969,969,True,False
5,2,"[4, 13, 19, 34, 8, 1]",1225,969,969,True,False
5,2,"[4, 27, 11, 31, 55, 1]",2506,905,969,False,False
5,2,"[4, 29, 24, 31, 6, 1]",1748,969,969,True,False
5,2,"[4, 54, 55, 13, 29, 1]",4307,533,969,False,False
5,2,"[4, 31, 22, 28, 6, 1]",1596,939,969,False,False
5,2,"[4, 20, 17, 27, 50, 1]",2279,963,969,False,False
5,2,"[4, 34, 22, 31, 6, 1]",1758,969,969,True,False
5,2,"[4, 26, 23, 22, 30, 1]",1898,944,969,False,False
5,2,"[4, 51, 46, 22, 10, 1]",3792,923,969,False,False
5,2,"[4, 23, 55, 21, 54, 1]",3700,945,969,False,False
5,2,"[4, 12, 15, 44, 11, 1]",1383,969,969,True,False
5,2,"[4, 47, 21, 30, 9, 1]",2084,969,969,True,False
5,2,"[4, 16, 34, 24, 8, 1]",1624,969,969,True,False
5,2,"[4, 50, 31, 24, 6, 1]",2644,945,969,False,False
5,2,"[4, 20, 24, 25, 8, 1]",1368,963,969,False,False
5,2,"[4, 7, 30, 30, 24, 1]",1882,969,969,True,False
5,2,"[4, 45, 16, 27, 35, 1]",2312,927,969,False,False
5,2,"[4, 50, 18, 33, 11, 1]",2068,969,969,True,False
5,2,"[4, 9, 23, 26, 7, 1]",1030,926,969,False,False
5,2,"[4, 9, 22, 24, 18, 1]",1212,968,969,False,False
5,2,"[4, 12, 18, 31, 14, 1]",1270,969,969,True,False
5,2,"[4, 27, 26, 26, 8, 1]",1702,969,969,True,False
5,2,"[4, 52, 10, 51, 30, 1]",2798,805,969,False,False
5,2,"[4, 55, 52, 19, 55, 1]",5168,836,969,False,False
5,2,"[4, 52, 15, 28, 21, 1]",2017,905,969,False,False
5,2,"[4, 26, 14, 30, 28, 1]",1756,969,969,True,False
5,2,"[4, 34, 10, 55, 52, 1]",3938,805,969,False,False
5,2,"[4, 41, 51, 55, 4, 1]",5284,654,969,False,False
5,2,"[4, 41, 20, 24, 51, 1]",2739,936,969,False,False
5,2,"[4, 55, 43, 21, 42, 1]",4412,945,969,False,False
5,2,"[4, 26, 10, 39, 55, 1]",2954,805,969,False,False
5,2,"[4, 53, 22, 24, 26, 1]",2556,969,969,True,False
5,2,"[4, 44, 23, 26, 12, 1]",2110,969,969,True,False
5,2,"[4, 45, 23, 27, 8, 1]",2060,969,969,True,False
5,2,"[4, 33, 55, 21, 50, 1]",4202,945,969,False,False
5,2,"[4, 54, 16, 27, 55, 1]",3052,927,969,False,False
5,2,"[4, 54, 9, 50, 44, 1]",3396,576,969,False,False
5,2,"[4, 7, 23, 24, 50, 1]",1991,964,969,False,False
5,2,"[4, 29, 21, 26, 15, 1]",1676,969,969,True,False
5,2,"[4, 45, 21, 22, 52, 1]",2783,882,969,False,False
5,2,"[4, 36, 10, 45, 54, 1]",3438,805,969,False,False
5,2,"[4, 29, 53, 21, 55, 1]",3976,945,969,False,False
5,2,"[4, 47, 24, 25, 13, 1]",2254,969,969,True,False
5,2,"[4, 7, 29, 31, 26, 1]",1962,969,969,True,False
5,2,"[4, 32, 23, 22, 29, 1]",2037,944,969,False,False
5,2,"[4, 50, 12, 28, 23, 1]",1803,807,969,False,False
5,2,"[4, 31, 13, 37, 14, 1]",1540,969,969,True,False
5,2,"[4, 52, 10, 39, 50, 1]",3118,805,969,False,False
5,2,"[4, 35, 23, 25, 10, 1]",1780,962,969,False,False
5,2,"[4, 37, 51, 22, 11, 1]",3410,935,969,False,False
5,2,"[4, 50, 13, 41, 12, 1]",1887,969,969,True,False
5,2,"[4, 10, 40, 23, 13, 1]",1672,969,969,True,False
5,2,"[4, 53, 10, 47, 19, 1]",2124,805,969,False,False
5,2,"[4, 40, 10, 51, 49, 1]",3618,805,969,False,False
5,2,"[4, 36, 22, 23, 55, 1]",2762,957,969,False,False
5,2,"[4, 19, 23, 23, 15, 1]",1402,953,969,False,False
5,2,"[4, 27, 12, 35, 13, 1]",1320,870,969,False,False
5,2,"[4, 42, 15, 35, 10, 1]",1683,930,969,False,False
5,2,"[4, 13, 24, 33, 7, 1]",1394,969,969,True,False
5,2,"[4, 54, 10, 49, 23, 1]",2396,805,969,False,False
5,2,"[4, 12, 43, 24, 9, 1]",1821,969,969,True,False
5,2,"[4, 37, 22, 27, 14, 1]",1948,969,969,True,False
5,2,"[4, 45, 51, 49, 4, 1]",5174,654,969,False,False
5,2,"[4, 42, 46, 51, 5, 1]",4706,815,969,False,False
5,2,"[4, 55, 10, 44, 31, 1]",2605,805,969,False,False
5,2,"[4, 37, 10, 51, 54, 1]",3836,805,969,False,False
5,2,"[4, 53, 4, 55, 38, 1]",2772,71,969,False,False
5,2,"[4, 54, 53, 20, 36, 1]",4894,890,969,False,False
5,2,"[4, 27, 17, 29, 19, 1]",1630,969,969,True,False
5,2,"[4, 35, 17, 44, 6, 1]",1753,969,969,True,False
5,2,"[4, 43, 12, 36, 15, 1]",1675,939,969,False,False
5,2,"[4, 54, 13, 34, 10, 1]",1710,820,969,False,False
5,2,"[4, 7, 24, 25, 43, 1]",1914,969,969,True,False
5,2,"[4, 35, 20, 25, 16, 1]",1756,935,969,False,False
5,2,"[4, 18, 24, 25, 9, 1]",1338,969,969,True,False
5,2,"[4, 43, 22, 55, 5, 1]",2608,815,969,False,False
5,2,"[4, 24, 11, 37, 15, 1]",1337,919,969,False,False
5,2,"[4, 14, 18, 40, 10, 1]",1438,969,969,True,False
5,2,"[4, 32, 13, 48, 12, 1]",1756,969,969,True,False
5,2,"[4, 10, 16, 46, 6, 1]",1218,945,969,False,False
5,2,"[4, 11, 22, 29, 9, 1]",1194,969,969,True,False
5,2,"[4, 10, 17, 55, 6, 1]",1481,969,969,True,False
5,2,"[4, 48, 54, 18, 52, 1]",4744,783,969,False,False
5,2,"[4, 47, 22, 23, 43, 1]",2760,957,969,False,False
5,2,"[4, 32, 15, 28, 55, 1]",2623,933,969,False,False
5,2,"[4, 9, 15, 32, 31, 1]",1674,969,969,True,False
5,2,"[4, 7, 34, 28, 27, 1]",2001,969,969,True,False
5,2,"[4, 41, 19, 30, 11, 1]",1854,969,969,True,False
5,2,"[4, 43, 11, 40, 12, 1]",1577,825,969,False,False
5,2,"[4, 54, 11, 28, 34, 1]",2104,785,969,False,False
5,2,"[4, 12, 24, 23, 20, 1]",1368,969,969,True,False
5,2,"[4, 54, 12, 55, 10, 1]",2084,843,969,False,False
5,2,"[4, 50, 10, 54, 48, 1]",3880,805,969,False,False
5,2,"[4, 52, 51, 24, 6, 1]",4234,945,969,False,False
5,2,"[4, 40, 20, 28, 13, 1]",1897,969,969,True,False
5,2,"[4, 54, 19, 24, 10, 1]",1948,798,969,False,False
5,2,"[4, 53, 27, 54, 5, 1]",3376,815,969,False,False
5,2,"[4, 42, 45, 52, 5, 1]",4663,815,969,False,False
5,2,"[4, 52, 54, 21, 48, 1]",5206,945,969,False,False
5,2,"[4, 30, 14, 30, 21, 1]",1611,936,969,False,False
5,2,"[4, 41, 13, 32, 24, 1]",1905,969,969,True,False
5,2,"[4, 48, 16, 28, 31, 1]",2307,969,969,True,False
5,2,"[4, 55, 50, 20, 43, 1]",4873,890,969,False,False
5,2,"[4, 53, 13, 36, 10, 1]",1739,864,969,False,False
5,2,"[4, 13, 14, 49, 9, 1]",1370,969,969,True,False
5,2,"[4, 10, 11, 38, 14, 1]",1114,920,969,False,False
5,2,"[4, 7, 18, 27, 49, 1]",2012,966,969,False,False
5,2,"[4, 40, 9, 49, 55, 1]",3711,576,969,False,False
5,2,"[4, 51, 17, 27, 53, 1]",3014,963,969,False,False
5,2,"[4, 9, 18, 31, 19, 1]",1364,969,969,True,False
5,2,"[4, 17, 14, 31, 19, 1]",1348,947,969,False,False
5,2,"[4, 39, 14, 40, 9, 1]",1631,969,969,True,False
5,2,"[4, 52, 16, 35, 6, 1]",1816,864,969,False,False
5,2,"[4, 39, 13, 53, 8, 1]",1784,817,969,False,False
5,2,"[4, 25, 28, 24, 9, 1]",1697,969,969,True,False
5,2,"[4, 30, 11, 35, 26, 1]",1771,969,969,True,False
5,2,"[4, 11, 17, 24, 55, 1]",2014,837,969,False,False
5,2,"[4, 18, 17, 28, 15, 1]",1289,916,969,False,False
5,2,"[4, 17, 17, 29, 15, 1]",1300,947,969,False,False
5,2,"[4, 14, 43, 22, 15, 1]",1949,969,969,True,False
5,2,"[4, 8, 17, 30, 27, 1]",1515,969,969,True,False
5,2,"[4, 15, 11, 35, 53, 1]",2518,969,969,True,False
5,2,"[4, 33, 17, 39, 10, 1]",1756,969,969,True,False
5,2,"[4, 8, 20, 29, 24, 1]",1492,969,969,True,False
5,2,"[4, 44, 13, 32, 20, 1]",1824,951,969,False,False
5,2,"[4, 31, 16, 28, 42, 1]",2286,969,969,True,False
5,2,"[4, 11, 34, 26, 6, 1]",1464,969,969,True,False
5,2,"[4, 53, 55, 21, 22, 1]",4766,945,969,False,False
5,2,"[4, 38, 13, 30, 53, 1]",2679,942,969,False,False
5,2,"[4, 28, 15, 55, 6, 1]",1693,840,969,False,False
5,2,"[4, 49, 22, 22, 33, 1]",2517,913,969,False,False
5,2,"[4, 38, 10, 54, 49, 1]",3767,805,969,False,False
5,2,"[4, 7, 35, 30, 23, 1]",2036,969,969,True,False
5,2,"[4, 49, 13, 45, 9, 1]",1832,900,969,False,False
5,2,"[4, 8, 27, 27, 12, 1]",1313,969,969,True,False
5,2,"[4, 17, 13, 32, 27, 1]",1596,969,969,True,False
5,2,"[4, 54, 14, 55, 8, 1]",2190,938,969,False,False
5,2,"[4, 53, 13, 30, 23, 1]",2004,914,969,False,False
5,2,"[4, 11, 15, 31, 23, 1]",1410,969,969,True,False
5,2,"[4, 24, 54, 51, 5, 1]",4406,815,969,False,False
5,2,"[4, 17, 14, 31, 25, 1]",1540,969,969,True,False
5,2,"[4, 11, 17, 28, 50, 1]",2157,969,969,True,False
5,2,"[4, 55, 55, 5, 34, 1]",3724,185,969,False,False
5,2,"[4, 11, 15, 35, 13, 1]",1202,969,969,True,False
5,2,"[4, 15, 24, 22, 27, 1]",1569,969,969,True,False
5,2,"[4, 35, 19, 42, 7, 1]",1904,969,969,True,False
5,2,"[4, 7, 12, 35, 38, 1]",1900,969,969,True,False
5,2,"[4, 51, 23, 22, 26, 1]",2481,944,969,False,False
5,2,"[4, 30, 19, 33, 6, 1]",1521,948,969,False,False
5,2,"[4, 50, 10, 53, 52, 1]",4038,805,969,False,False
5,2,"[4, 28, 33, 24, 8, 1]",2028,969,969,True,False
5,2,"[4, 44, 45, 23, 9, 1]",3407,953,969,False,False
5,2,"[4, 52, 20, 25, 20, 1]",2268,965,969,False,False
5,2,"[4, 44, 17, 32, 8, 1]",1732,893,969,False,False
5,2,"[4, 39, 17, 31, 10, 1]",1666,914,969,False,False
5,2,"[4, 8, 40, 23, 14, 1]",1608,969,969,True,False
5,2,"[4, 8, 17, 54, 8, 1]",1526,969,969,True,False
5,2,"[4, 11, 13, 32, 24, 1]",1395,969,969,True,False
5,2,"[4, 9, 23, 25, 46, 1]",2014,969,969,True,False
5,2,"[4, 50, 24, 24, 14, 1]",2326,969,969,True,False
5,2,"[4, 18, 21, 33, 10, 1]",1483,969,969,True,False
5,2,"[4, 6, 54, 43, 55, 1]",5090,907,969,False,False
5,2,"[4, 54, 55, 6, 45, 1]",3831,225,969,False,False
5,2,"[4, 33, 14, 34, 14, 1]",1560,953,969,False,False
5,2,"[4, 44, 13, 31, 26, 1]",1983,969,969,True,False
5,2,"[4, 50, 11, 51, 13, 1]",1987,879,969,False,False
5,2,"[4, 55, 9, 53, 29, 1]",2758,576,969,False,False
5,2,"[4, 17, 11, 39, 17, 1]",1364,969,969,True,False
5,2,"[4, 49, 40, 50, 5, 1]",4411,815,969,False,False
5,2,"[4, 25, 14, 41, 12, 1]",1528,969,969,True,False
5,2,"[4, 51, 23, 22, 42, 1]",2849,944,969,False,False
5,2,"[4, 29, 12, 40, 13, 1]",1477,969,969,True,False
5,2,"[4, 10, 25, 29, 7, 1]",1225,969,969,True,False
5,2,"[4, 50, 49, 49, 4, 1]",5251,654,969,False,False
5,2,"[4, 25, 16, 31, 17, 1]",1540,969,969,True,False
5,2,"[4, 14, 12, 35, 24, 1]",1508,969,969,True,False
5,2,"[4, 27, 12, 34, 24, 1]",1680,969,969,True,False
5,2,"[4, 16, 20, 31, 8, 1]",1260,969,969,True,False
5,2,"[4, 55, 55, 3, 44, 1]",3586,108,969,False,False
5,2,"[4, 9, 20, 27, 22, 1]",1372,969,969,True,False
5,2,"[4, 53, 53, 20, 49, 1]",5110,890,969,False,False
5,2,"[4, 31, 28, 27, 6, 1]",1916,969,969,True,False
5,2,"[4, 12, 26, 23, 17, 1]",1366,969,969,True,False
5,2,"[4, 48, 53, 55, 5, 1]",5931,815,969,False,False
5,2,"[4, 51, 4, 54, 48, 1]",3264,71,969,False,False
5,2,"[4, 50, 19, 25, 39, 1]",2639,946,969,False,False
5,2,"[4, 16, 19, 35, 6, 1]",1249,969,969,True,False
5,2,"[4, 18, 13, 52, 11, 1]",1565,969,969,True,False
5,2,"[4, 9, 27, 29, 11, 1]",1392,969,969,True,False
5,2,"[4, 27, 26, 25, 7, 1]",1642,969,969,True,False
5,2,"[4, 55, 25, 23, 6, 1]",2314,900,969,False,False
5,2,"[4, 14, 11, 44, 16, 1]",1414,969,969,True,False
5,2,"[4, 11, 11, 34, 48, 1]",2219,969,969,True,False
5,2,"[4, 11, 17, 31, 11, 1]",1110,935,969,False,False
5,2,"[4, 47, 19, 32, 8, 1]",1953,969,969,True,False
5,2,"[4, 55, 55, 20, 6, 1]",4471,785,969,False,False
5,2,"[4, 17, 14, 30, 27, 1]",1563,969,969,True,False
5,2,"[4, 55, 41, 48, 5, 1]",4688,815,969,False,False
5,2,"[4, 45, 16, 35, 11, 1]",1856,969,969,True,False
5,2,"[4, 19, 11, 37, 29, 1]",1794,969,969,True,False
5,2,"[4, 8, 54, 26, 10, 1]",2138,969,969,True,False
5,2,"[4, 55, 4, 51, 39, 1]",2672,71,969,False,False
5,2,"[4, 51, 10, 38, 53, 1]",3161,805,969,False,False
5,2,"[4, 24, 12, 32, 29, 1]",1725,969,969,True,False
5,2,"[4, 53, 54, 19, 43, 1]",4960,836,969,False,False
5,2,"[4, 53, 15, 47, 7, 1]",2048,954,969,False,False
5,2,"[4, 50, 10, 49, 55, 1]",3940,805,969,False,False
5,2,"[4, 23, 23, 23, 19, 1]",1606,969,969,True,False
5,2,"[4, 20, 12, 32, 50, 1]",2354,969,969,True,False
5,2,"[4, 35, 22, 26, 7, 1]",1671,905,969,False,False
5,2,"[4, 8, 11, 33, 48, 1]",2115,969,969,True,False
5,2,"[4, 53, 10, 41, 52, 1]",3336,805,969,False,False
5,2,"[4, 48, 14, 35, 12, 1]",1786,935,969,False,False
5,2,"[4, 38, 11, 33, 35, 1]",2123,969,969,True,False
5,2,"[4, 3, 46, 53, 55, 1]",5558,54,969,False,False
5,2,"[4, 51, 11, 30, 40, 1]",2335,864,969,False,False
5,2,"[4, 10, 33, 25, 10, 1]",1455,969,969,True,False
5,2,"[4, 13, 16, 39, 8, 1]",1204,969,969,True,False
5,2,"[4, 9, 27, 22, 19, 1]",1310,969,969,True,False
5,2,"[4, 13, 20, 26, 17, 1]",1291,969,969,True,False
5,2,"[4, 15, 28, 32, 6, 1]",1574,969,969,True,False
5,2,"[4, 36, 18, 26, 18, 1]",1746,919,969,False,False
5,2,"[4, 55, 17, 26, 7, 1]",1786,730,969,False,False
5,2,"[4, 18, 16, 36, 10, 1]",1306,969,969,True,False
5,2,"[4, 53, 55, 22, 10, 1]",4567,923,969,False,False
5,2,"[4, 52, 10, 50, 35, 1]",3013,805,969,False,False
5,2,"[4, 52, 9, 55, 43, 1]",3579,576,969,False,False
5,2,"[4, 21, 24, 22, 24, 1]",1668,969,969,True,False
5,2,"[4, 55, 23, 25, 16, 1]",2476,969,969,True,False
5,2,"[4, 24, 55, 48, 4, 1]",4252,654,969,False,False
5,2,"[4, 8, 27, 49, 6, 1]",1871,969,969,True,False
5,2,"[4, 55, 45, 21, 35, 1]",4410,945,969,False,False
5,2,"[4, 36, 19, 26, 14, 1]",1700,912,969,False,False
5,2,"[4, 12, 16, 28, 47, 1]",2051,969,969,True,False
5,2,"[4, 55, 26, 23, 10, 1]",2488,967,969,False,False
5,2,"[4, 11, 23, 34, 7, 1]",1324,969,969,True,False
5,2,"[4, 45, 46, 23, 9, 1]",3524,953,969,False,False
5,2,"[4, 7, 35, 40, 9, 1]",2042,969,969,True,False
5,2,"[4, 7, 46, 33, 6, 1]",2072,969,969,True,False
5,2,"[4, 10, 45, 24, 10, 1]",1820,969,969,True,False
5,2,"[4, 10, 50, 22, 14, 1]",1962,965,969,False,False
5,2,"[4, 55, 52, 45, 5, 1]",5650,815,969,False,False
5,2,"[4, 53, 10, 51, 37, 1]",3176,805,969,False,False
5,2,"[4, 54, 19, 24, 28, 1]",2398,903,969,False,False
5,2,"[4, 52, 7, 45, 54, 1]",3371,273,969,False,False
5,2,"[4, 48, 21, 25, 17, 1]",2167,969,969,True,False
5,2,"[4, 53, 46, 22, 14, 1]",3984,965,969,False,False
5,2,"[4, 8, 41, 25, 6, 1]",1541,969,969,True,False
5,2,"[4, 15, 17, 32, 18, 1]",1453,969,969,True,False
5,2,"[4, 8, 34, 26, 11, 1]",1485,969,969,True,False
5,2,"[4, 13, 30, 26, 8, 1]",1438,969,969,True,False
5,2,"[4, 49, 21, 24, 21, 1]",2254,963,969,False,False
5,2,"[4, 44, 11, 29, 48, 1]",2419,824,969,False,False
5,2,"[4, 52, 6, 38, 55, 1]",2893,180,969,False,False
5,2,"[4, 11, 31, 24, 10, 1]",1379,969,969,True,False
5,2,"[4, 49, 11, 31, 37, 1]",2260,905,969,False,False
5,2,"[4, 54, 7, 53, 44, 1]",3341,273,969,False,False
