h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
3,9,"[2, 4, 21, 1]",113,82,82,True,False
3,9,"[2, 6, 13, 1]",103,82,82,True,True
3,9,"[2, 3, 299, 1]",1202,57,82,False,False
3,9,"[2, 6, 11, 1]",89,72,82,False,False
3,9,"[2, 5, 12, 1]",82,65,82,False,False
3,9,"[2, 5, 14, 1]",94,75,82,False,False
3,9,"[2, 8, 9, 1]",97,80,82,False,False
3,9,"[2, 5, 16, 1]",106,82,82,True,True
3,9,"[2, 300, 7, 1]",2707,70,82,False,False
3,9,"[2, 9, 9, 1]",108,82,82,True,True
3,9,"[2, 6, 12, 1]",96,78,82,False,False
3,9,"[2, 5, 15, 1]",100,80,82,False,False
3,9,"[2, 4, 20, 1]",108,82,82,True,True
3,9,"[2, 2, 300, 1]",904,12,82,False,False
3,9,"[2, 300, 8, 1]",3008,80,82,False,False
3,9,"[2, 3, 300, 1]",1206,57,82,False,False
