h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,is_unimodal,expected_dimension,defect
4,2,"[2, 3, 3, 6, 1]",39,9,9,True,False,True,9,0
4,2,"[2, 7, 3, 2, 1]",43,9,9,True,False,True,9,0
4,2,"[2, 3, 3, 5, 1]",35,9,9,True,False,True,9,0
4,2,"[2, 2, 12, 9, 1]",145,7,9,False,False,True,9,2
4,2,"[2, 4, 4, 2, 1]",34,9,9,True,False,True,9,0
4,2,"[2, 12, 9, 1, 1]",142,5,9,False,False,True,9,4
4,2,"[2, 6, 3, 2, 1]",38,9,9,True,False,True,9,0
4,2,"[2, 3, 7, 2, 1]",43,9,9,True,False,True,9,0
4,2,"[2, 11, 12, 1, 1]",167,5,9,False,False,True,9,4
4,2,"[2, 2, 12, 11, 1]",171,7,9,False,False,True,9,2
4,2,"[2, 12, 12, 1, 1]",181,5,9,False,False,True,9,4
4,2,"[2, 2, 12, 12, 1]",184,7,9,False,False,True,9,2
5,2,"[2, 3, 3, 3, 2, 1]",32,17,17,True,True,True,17,0
5,2,"[2, 9, 4, 11, 4, 1]",146,17,17,True,False,False,17,0
5,2,"[2, 10, 10, 3, 5, 1]",170,17,17,True,False,False,17,0
5,2,"[2, 1, 6, 9, 11, 1]",172,2,17,False,False,False,17,15
5,2,"[2, 3, 11, 2, 8, 1]",85,11,17,False,False,False,17,6
5,2,"[2, 8, 6, 7, 7, 1]",162,17,17,True,False,False,17,0
5,2,"[2, 7, 1, 11, 2, 1]",56,3,17,False,False,False,17,14
5,2,"[2, 6, 12, 9, 12, 1]",312,17,17,True,False,False,17,0
5,2,"[2, 10, 1, 1, 12, 1]",55,3,17,False,False,False,17,14
5,2,"[2, 4, 12, 1, 11, 1]",90,5,17,False,False,False,17,12
5,2,"[2, 3, 11, 3, 5, 1]",92,17,17,True,False,False,17,0
5,2,"[2, 6, 2, 9, 6, 1]",102,9,17,False,False,False,17,8
5,2,"[2, 8, 4, 2, 9, 1]",83,11,17,False,False,False,17,6
5,2,"[2, 5, 5, 2, 11, 1]",78,11,17,False,False,False,17,6
5,2,"[2, 10, 2, 8, 12, 1]",164,9,17,False,False,False,17,8
5,2,"[2, 3, 10, 4, 7, 1]",111,17,17,True,False,False,17,0
5,2,"[2, 7, 8, 3, 10, 1]",134,17,17,True,False,False,17,0
5,2,"[2, 9, 1, 9, 3, 1]",66,3,17,False,False,False,17,14
5,2,"[2, 10, 5, 6, 9, 1]",163,17,17,True,False,False,17,0
5,2,"[2, 7, 1, 9, 9, 1]",120,3,17,False,False,False,17,14
5,2,"[2, 9, 4, 7, 12, 1]",178,17,17,True,False,False,17,0
5,2,"[2, 10, 8, 3, 5, 1]",144,17,17,True,False,False,17,0
5,2,"[2, 10, 8, 11, 3, 1]",224,17,17,True,False,False,17,0
5,2,"[2, 9, 1, 10, 6, 1]",103,3,17,False,False,False,17,14
5,2,"[2, 11, 7, 10, 2, 1]",191,17,17,True,False,False,17,0
5,2,"[2, 5, 4, 7, 12, 1]",154,17,17,True,False,False,17,0
5,2,"[2, 9, 6, 2, 11, 1]",117,11,17,False,False,False,17,6
5,2,"[2, 8, 5, 12, 9, 1]",233,17,17,True,False,False,17,0
5,2,"[2, 4, 3, 10, 10, 1]",160,17,17,True,False,False,17,0
5,2,"[2, 7, 4, 8, 8, 1]",146,17,17,True,False,False,17,0
5,2,"[2, 10, 4, 5, 12, 1]",152,17,17,True,False,False,17,0
5,2,"[2, 9, 7, 2, 9, 1]",122,11,17,False,False,False,17,6
5,2,"[2, 8, 10, 1, 4, 1]",114,5,17,False,False,False,17,12
5,2,"[2, 11, 4, 5, 1, 1]",92,9,17,False,False,False,17,8
5,2,"[2, 1, 6, 10, 11, 1]",189,2,17,False,False,False,17,15
5,2,"[2, 11, 3, 7, 8, 1]",140,17,17,True,False,False,17,0
5,2,"[2, 11, 1, 2, 7, 1]",56,3,17,False,False,False,17,14
5,2,"[2, 11, 4, 8, 7, 1]",161,17,17,True,False,False,17,0
5,2,"[2, 12, 5, 9, 3, 1]",159,17,17,True,False,False,17,0
5,2,"[2, 8, 9, 2, 9, 1]",133,11,17,False,False,False,17,6
5,2,"[2, 11, 1, 1, 12, 1]",58,3,17,False,False,False,17,14
5,2,"[2, 2, 12, 6, 10, 1]",170,11,17,False,False,False,17,6
5,2,"[2, 12, 7, 2, 9, 1]",149,11,17,False,False,False,17,6
5,2,"[2, 4, 1, 11, 4, 1]",71,3,17,False,False,False,17,14
5,2,"[2, 5, 3, 3, 10, 1]",74,17,17,True,False,False,17,0
5,2,"[2, 8, 1, 10, 11, 1]",155,3,17,False,False,False,17,14
5,2,"[2, 6, 12, 2, 10, 1]",138,11,17,False,False,False,17,6
5,2,"[2, 8, 3, 12, 7, 1]",167,17,17,True,False,False,17,0
5,2,"[2, 12, 12, 1, 10, 1]",200,5,17,False,False,False,17,12
5,2,"[2, 9, 1, 11, 1, 1]",50,3,17,False,False,False,17,14
5,2,"[2, 8, 5, 6, 9, 1]",149,17,17,True,False,False,17,0
5,2,"[2, 2, 11, 6, 12, 1]",176,11,17,False,False,False,17,6
5,2,"[2, 9, 3, 12, 5, 1]",146,17,17,True,False,False,17,0
5,2,"[2, 12, 9, 1, 11, 1]",163,5,17,False,False,False,17,12
5,2,"[2, 9, 4, 12, 2, 1]",128,17,17,True,False,False,17,0
5,2,"[2, 9, 1, 12, 2, 1]",65,3,17,False,False,False,17,14
5,2,"[2, 7, 4, 9, 2, 1]",98,17,17,True,False,False,17,0
5,2,"[2, 11, 1, 6, 9, 1]",102,3,17,False,False,False,17,14
5,2,"[2, 6, 7, 3, 8, 1]",107,17,17,True,False,False,17,0
5,2,"[2, 11, 2, 11, 5, 1]",126,9,17,False,False,False,17,8
5,2,"[2, 8, 3, 11, 1, 1]",85,9,17,False,False,False,17,8
5,2,"[2, 3, 6, 5, 6, 1]",90,17,17,True,False,False,17,0
5,2,"[2, 12, 1, 9, 5, 1]",95,3,17,False,False,False,17,14
5,2,"[2, 8, 10, 2, 7, 1]",137,11,17,False,False,False,17,6
5,2,"[2, 3, 5, 4, 9, 1]",86,17,17,True,False,False,17,0
5,2,"[2, 12, 1, 2, 10, 1]",68,3,17,False,False,False,17,14
5,2,"[2, 12, 10, 1, 12, 1]",178,5,17,False,False,False,17,12
5,2,"[2, 9, 1, 9, 7, 1]",106,3,17,False,False,False,17,14
5,2,"[2, 3, 2, 10, 10, 1]",142,9,17,False,False,False,17,8
5,2,"[2, 9, 7, 11, 1, 1]",170,9,17,False,False,False,17,8
5,2,"[2, 12, 3, 12, 1, 1]",109,9,17,False,False,False,17,8
5,2,"[2, 2, 12, 9, 11, 1]",246,11,17,False,False,False,17,6
5,2,"[2, 7, 1, 11, 12, 1]",176,3,17,False,False,False,17,14
5,2,"[2, 11, 2, 6, 10, 1]",126,9,17,False,False,False,17,8
5,2,"[2, 10, 8, 2, 6, 1]",134,11,17,False,False,False,17,6
5,2,"[2, 9, 12, 2, 7, 1]",171,11,17,False,False,False,17,6
5,2,"[2, 4, 5, 3, 8, 1]",75,17,17,True,False,False,17,0
5,2,"[2, 12, 11, 2, 4, 1]",190,11,17,False,False,False,17,6
5,2,"[2, 12, 1, 12, 12, 1]",204,3,17,False,False,False,17,14
5,2,"[2, 1, 12, 5, 12, 1]",146,2,17,False,False,False,17,15
5,2,"[2, 8, 7, 2, 11, 1]",119,11,17,False,False,False,17,6
5,2,"[2, 11, 9, 2, 7, 1]",160,11,17,False,False,False,17,6
5,2,"[2, 8, 2, 9, 8, 1]",130,9,17,False,False,False,17,8
5,2,"[2, 9, 9, 2, 10, 1]",147,11,17,False,False,False,17,6
5,2,"[2, 9, 10, 2, 10, 1]",158,11,17,False,False,False,17,6
5,2,"[2, 5, 2, 10, 7, 1]",117,9,17,False,False,False,17,8
5,2,"[2, 10, 9, 2, 8, 1]",152,11,17,False,False,False,17,6
5,2,"[2, 7, 2, 11, 10, 1]",170,9,17,False,False,False,17,8
5,2,"[2, 3, 4, 3, 5, 1]",50,17,17,True,False,False,17,0
5,2,"[2, 12, 11, 1, 11, 1]",189,5,17,False,False,False,17,12
5,2,"[2, 9, 9, 2, 12, 1]",153,11,17,False,False,False,17,6
5,2,"[2, 8, 2, 12, 5, 1]",121,9,17,False,False,False,17,8
5,2,"[2, 4, 3, 5, 5, 1]",65,17,17,True,False,False,17,0
5,2,"[2, 12, 2, 4, 6, 1]",86,9,17,False,False,False,17,8
5,2,"[2, 11, 5, 2, 12, 1]",123,11,17,False,False,False,17,6
5,2,"[2, 12, 7, 2, 10, 1]",152,11,17,False,False,False,17,6
5,2,"[2, 12, 9, 2, 12, 1]",186,11,17,False,False,False,17,6
5,2,"[2, 9, 11, 2, 12, 1]",175,11,17,False,False,False,17,6
5,2,"[2, 12, 2, 11, 9, 1]",178,9,17,False,False,False,17,8
5,2,"[2, 4, 3, 3, 12, 1]",77,17,17,True,False,False,17,0
5,2,"[2, 10, 4, 12, 1, 1]",121,9,17,False,False,False,17,8
5,2,"[2, 10, 12, 2, 12, 1]",200,11,17,False,False,False,17,6
5,2,"[2, 11, 2, 9, 12, 1]",182,9,17,False,False,False,17,8
5,2,"[2, 12, 2, 5, 10, 1]",118,9,17,False,False,False,17,8
5,2,"[2, 10, 2, 12, 7, 1]",155,9,17,False,False,False,17,8
5,2,"[2, 10, 2, 10, 10, 1]",170,9,17,False,False,False,17,8
5,2,"[2, 12, 8, 12, 1, 1]",229,9,17,False,False,False,17,8
5,2,"[2, 12, 12, 2, 3, 1]",201,11,17,False,False,False,17,6
5,2,"[2, 11, 12, 2, 12, 1]",214,11,17,False,False,False,17,6
5,2,"[2, 5, 2, 11, 12, 1]",186,9,17,False,False,False,17,8
5,2,"[2, 12, 10, 2, 6, 1]",182,11,17,False,False,False,17,6
5,2,"[2, 12, 2, 12, 5, 1]",137,9,17,False,False,False,17,8
5,2,"[2, 10, 2, 11, 11, 1]",194,9,17,False,False,False,17,8
5,2,"[2, 12, 2, 8, 10, 1]",154,9,17,False,False,False,17,8
5,2,"[2, 12, 2, 4, 11, 1]",111,9,17,False,False,False,17,8
5,2,"[2, 12, 2, 12, 9, 1]",189,9,17,False,False,False,17,8
5,2,"[2, 12, 2, 9, 12, 1]",186,9,17,False,False,False,17,8
5,2,"[2, 6, 2, 12, 10, 1]",178,9,17,False,False,False,17,8
5,2,"[2, 9, 2, 12, 12, 1]",216,9,17,False,False,False,17,8
5,2,"[2, 4, 3, 6, 4, 1]",66,17,17,True,False,False,17,0
5,2,"[2, 11, 2, 10, 10, 1]",174,9,17,False,False,False,17,8
5,2,"[2, 1, 8, 12, 12, 1]",262,2,17,False,False,False,17,15
5,2,"[2, 12, 9, 12, 1, 1]",253,9,17,False,False,False,17,8
5,2,"[2, 12, 2, 11, 12, 1]",214,9,17,False,False,False,17,8
5,2,"[2, 12, 2, 12, 10, 1]",202,9,17,False,False,False,17,8
5,2,"[2, 12, 12, 2, 7, 1]",213,11,17,False,False,False,17,6
5,2,"[2, 2, 12, 3, 12, 1]",112,11,17,False,False,False,17,6
5,2,"[2, 1, 12, 10, 12, 1]",266,2,17,False,False,False,17,15
5,2,"[2, 2, 11, 9, 12, 1]",245,11,17,False,False,False,17,6
5,2,"[2, 12, 12, 2, 10, 1]",222,11,17,False,False,False,17,6
5,2,"[2, 12, 2, 12, 12, 1]",228,9,17,False,False,False,17,8
5,2,"[2, 1, 11, 12, 11, 1]",288,2,17,False,False,False,17,15
5,2,"[2, 2, 12, 9, 12, 1]",256,11,17,False,False,False,17,6
5,2,"[2, 12, 10, 12, 1, 1]",277,9,17,False,False,False,17,8
5,2,"[2, 12, 12, 2, 11, 1]",225,11,17,False,False,False,17,6
5,2,"[2, 1, 11, 12, 12, 1]",301,2,17,False,False,False,17,15
5,2,"[2, 12, 11, 1, 12, 1]",191,5,17,False,False,False,17,12
5,2,"[2, 12, 11, 12, 1, 1]",301,9,17,False,False,False,17,8
5,2,"[2, 2, 12, 11, 12, 1]",304,11,17,False,False,False,17,6
5,2,"[2, 12, 12, 2, 12, 1]",228,11,17,False,False,False,17,6
5,2,"[2, 1, 12, 12, 11, 1]",301,2,17,False,False,False,17,15
5,2,"[2, 8, 10, 10, 1, 1]",207,9,17,False,False,True,17,8
5,2,"[2, 4, 11, 2, 1, 1]",77,9,17,False,False,True,17,8
5,2,"[2, 5, 7, 11, 9, 1]",230,17,17,True,False,True,17,0
5,2,"[2, 2, 3, 10, 11, 1]",161,11,17,False,False,True,17,6
5,2,"[2, 4, 5, 5, 10, 1]",113,17,17,True,False,True,17,0
5,2,"[2, 3, 10, 11, 4, 1]",194,17,17,True,False,True,17,0
5,2,"[2, 2, 4, 11, 5, 1]",116,11,17,False,False,True,17,6
5,2,"[2, 7, 7, 8, 9, 1]",200,17,17,True,False,True,17,0
5,2,"[2, 2, 12, 12, 9, 1]",289,11,17,False,False,True,17,6
5,2,"[2, 9, 4, 1, 1, 1]",60,5,17,False,False,True,17,12
5,2,"[2, 4, 8, 3, 2, 1]",72,17,17,True,False,True,17,0
5,2,"[2, 7, 12, 7, 1, 1]",190,9,17,False,False,True,17,8
5,2,"[2, 3, 9, 10, 9, 1]",222,17,17,True,False,True,17,0
5,2,"[2, 12, 8, 4, 1, 1]",157,9,17,False,False,True,17,8
5,2,"[2, 8, 7, 3, 3, 1]",105,17,17,True,False,True,17,0
5,2,"[2, 3, 5, 7, 10, 1]",136,17,17,True,False,True,17,0
5,2,"[2, 3, 11, 12, 3, 1]",210,17,17,True,False,True,17,0
5,2,"[2, 3, 5, 7, 8, 1]",120,17,17,True,False,True,17,0
5,2,"[2, 5, 5, 7, 6, 1]",118,17,17,True,False,True,17,0
5,2,"[2, 3, 8, 11, 5, 1]",178,17,17,True,False,True,17,0
5,2,"[2, 12, 8, 2, 2, 1]",142,11,17,False,False,True,17,6
5,2,"[2, 4, 5, 9, 2, 1]",93,17,17,True,False,True,17,0
5,2,"[2, 2, 9, 12, 11, 1]",273,11,17,False,False,True,17,6
5,2,"[2, 7, 9, 11, 1, 1]",188,9,17,False,False,True,17,8
5,2,"[2, 4, 7, 6, 3, 1]",99,17,17,True,False,True,17,0
5,2,"[2, 10, 6, 4, 3, 1]",119,17,17,True,False,True,17,0
5,2,"[2, 2, 3, 9, 12, 1]",157,11,17,False,False,True,17,6
5,2,"[2, 4, 7, 8, 2, 1]",110,17,17,True,False,True,17,0
5,2,"[2, 12, 11, 10, 1, 1]",277,9,17,False,False,True,17,8
5,2,"[2, 7, 6, 3, 2, 1]",82,17,17,True,False,True,17,0
5,2,"[2, 5, 3, 3, 2, 1]",42,17,17,True,False,True,17,0
5,2,"[2, 3, 3, 7, 5, 1]",76,17,17,True,False,True,17,0
5,2,"[2, 2, 6, 12, 12, 1]",244,11,17,False,False,True,17,6
5,2,"[2, 11, 9, 2, 2, 1]",145,11,17,False,False,True,17,6
5,2,"[2, 3, 6, 8, 3, 1]",99,17,17,True,False,True,17,0
5,2,"[2, 3, 5, 10, 4, 1]",115,17,17,True,False,True,17,0
5,2,"[2, 3, 12, 11, 2, 1]",198,17,17,True,False,True,17,0
5,2,"[2, 3, 7, 6, 5, 1]",104,17,17,True,False,True,17,0
5,2,"[2, 3, 12, 5, 3, 1]",120,17,17,True,False,True,17,0
5,2,"[2, 3, 11, 4, 2, 1]",93,17,17,True,False,True,17,0
5,2,"[2, 4, 5, 5, 5, 1]",83,17,17,True,False,True,17,0
5,2,"[2, 10, 10, 11, 1, 1]",242,9,17,False,False,True,17,8
5,2,"[2, 3, 5, 3, 2, 1]",44,17,17,True,False,True,17,0
5,2,"[2, 4, 10, 12, 1, 1]",181,9,17,False,False,True,17,8
5,2,"[2, 2, 10, 11, 12, 1]",278,11,17,False,False,True,17,6
5,2,"[2, 6, 12, 8, 1, 1]",189,9,17,False,False,True,17,8
5,2,"[2, 6, 9, 12, 1, 1]",187,9,17,False,False,True,17,8
5,2,"[2, 9, 11, 12, 1, 1]",262,9,17,False,False,True,17,8
5,2,"[2, 3, 4, 3, 2, 1]",38,17,17,True,False,True,17,0
5,2,"[2, 7, 12, 9, 1, 1]",216,9,17,False,False,True,17,8
5,2,"[2, 2, 12, 11, 11, 1]",292,11,17,False,False,True,17,6
5,2,"[2, 3, 3, 3, 5, 1]",44,17,17,True,False,True,17,0
5,2,"[2, 10, 12, 3, 1, 1]",180,9,17,False,False,True,17,8
5,2,"[2, 10, 12, 6, 1, 1]",219,9,17,False,False,True,17,8
5,2,"[2, 11, 11, 11, 1, 1]",276,9,17,False,False,True,17,8
5,2,"[2, 8, 12, 8, 1, 1]",217,9,17,False,False,True,17,8
5,2,"[2, 3, 3, 5, 2, 1]",42,17,17,True,False,True,17,0
5,2,"[2, 11, 12, 10, 1, 1]",285,9,17,False,False,True,17,8
5,2,"[2, 2, 10, 12, 12, 1]",300,11,17,False,False,True,17,6
5,2,"[2, 11, 11, 12, 1, 1]",288,9,17,False,False,True,17,8
5,2,"[2, 11, 12, 11, 1, 1]",298,9,17,False,False,True,17,8
5,2,"[2, 10, 12, 12, 1, 1]",297,9,17,False,False,True,17,8
5,2,"[2, 12, 12, 11, 1, 1]",312,9,17,False,False,True,17,8
5,2,"[2, 11, 12, 12, 1, 1]",311,9,17,False,False,True,17,8
5,2,"[2, 4, 3, 3, 2, 1]",37,17,17,True,False,True,17,0
5,2,"[2, 3, 3, 4, 3, 1]",42,17,17,True,False,True,17,0
5,2,"[2, 2, 12, 12, 10, 1]",302,11,17,False,False,True,17,6
5,2,"[2, 2, 11, 11, 12, 1]",291,11,17,False,False,True,17,6
5,2,"[2, 2, 11, 12, 11, 1]",301,11,17,False,False,True,17,6
5,2,"[2, 3, 3, 3, 3, 1]",36,17,17,True,False,True,17,0
5,2,"[2, 2, 11, 12, 12, 1]",314,11,17,False,False,True,17,6
5,2,"[2, 2, 12, 12, 12, 1]",328,11,17,False,False,True,17,6
5,2,"[2, 12, 12, 12, 1, 1]",325,9,17,False,False,True,17,8
6,2,"[2, 3, 3, 4, 4, 2, 1]",53,33,33,True,True,True,33,0
6,2,"[2, 10, 8, 12, 1, 8, 1]",224,9,33,False,False,False,33,24
6,2,"[2, 12, 11, 7, 9, 1, 1]",306,17,33,False,False,False,33,16
6,2,"[2, 3, 9, 4, 1, 2, 1]",77,9,33,False,False,False,33,24
6,2,"[2, 7, 4, 8, 7, 3, 1]",154,33,33,True,False,False,33,0
6,2,"[2, 1, 6, 3, 6, 8, 1]",100,2,33,False,False,False,33,31
6,2,"[2, 5, 8, 4, 7, 3, 1]",134,33,33,True,False,False,33,0
6,2,"[2, 3, 9, 3, 5, 11, 1]",141,27,33,False,False,False,33,6
6,2,"[2, 6, 11, 10, 1, 10, 1]",218,9,33,False,False,False,33,24
6,2,"[2, 8, 2, 5, 6, 2, 1]",86,13,33,False,False,False,33,20
6,2,"[2, 2, 12, 10, 12, 12, 1]",424,19,33,False,False,False,33,14
6,2,"[2, 4, 1, 11, 2, 5, 1]",60,3,33,False,False,False,33,30
6,2,"[2, 11, 8, 12, 6, 8, 1]",334,33,33,True,False,False,33,0
6,2,"[2, 8, 7, 4, 3, 6, 1]",136,30,33,False,False,False,33,3
6,2,"[2, 6, 3, 12, 10, 12, 1]",318,33,33,True,False,False,33,0
6,2,"[2, 10, 6, 2, 11, 10, 1]",234,13,33,False,False,False,33,20
6,2,"[2, 7, 1, 6, 4, 3, 1]",66,3,33,False,False,False,33,30
6,2,"[2, 4, 12, 3, 4, 12, 1]",164,27,33,False,False,False,33,6
6,2,"[2, 11, 3, 2, 11, 5, 1]",143,13,33,False,False,False,33,20
6,2,"[2, 11, 2, 3, 4, 11, 1]",117,13,33,False,False,False,33,20
6,2,"[2, 7, 3, 3, 3, 11, 1]",97,24,33,False,False,False,33,9
6,2,"[2, 6, 10, 2, 2, 10, 1]",126,13,33,False,False,False,33,20
6,2,"[2, 12, 4, 11, 3, 10, 1]",189,30,33,False,False,False,33,3
6,2,"[2, 4, 2, 8, 11, 9, 1]",228,13,33,False,False,False,33,20
6,2,"[2, 3, 7, 4, 4, 5, 1]",96,33,33,True,False,False,33,0
6,2,"[2, 10, 8, 10, 2, 9, 1]",227,19,33,False,False,False,33,14
6,2,"[2, 9, 10, 2, 6, 8, 1]",196,13,33,False,False,False,33,20
6,2,"[2, 5, 5, 3, 4, 7, 1]",97,27,33,False,False,False,33,6
6,2,"[2, 7, 11, 11, 1, 2, 1]",227,9,33,False,False,False,33,24
6,2,"[2, 2, 7, 12, 2, 6, 1]",144,13,33,False,False,False,33,20
6,2,"[2, 2, 7, 12, 9, 10, 1]",310,19,33,False,False,False,33,14
6,2,"[2, 6, 2, 4, 4, 8, 1]",88,13,33,False,False,False,33,20
6,2,"[2, 11, 6, 10, 2, 1, 1]",171,17,33,False,False,False,33,16
6,2,"[2, 11, 1, 11, 8, 2, 1]",150,3,33,False,False,False,33,30
6,2,"[2, 5, 4, 11, 1, 12, 1]",109,9,33,False,False,False,33,24
6,2,"[2, 4, 9, 10, 2, 5, 1]",169,19,33,False,False,False,33,14
6,2,"[2, 3, 9, 7, 2, 10, 1]",140,19,33,False,False,False,33,14
6,2,"[2, 7, 4, 1, 12, 10, 1]",188,5,33,False,False,False,33,28
6,2,"[2, 11, 8, 1, 1, 6, 1]",131,5,33,False,False,False,33,28
6,2,"[2, 4, 8, 2, 12, 4, 1]",132,13,33,False,False,False,33,20
6,2,"[2, 11, 3, 10, 4, 12, 1]",185,33,33,True,False,False,33,0
6,2,"[2, 6, 10, 1, 9, 12, 1]",211,5,33,False,False,False,33,28
6,2,"[2, 8, 6, 9, 4, 5, 1]",179,33,33,True,False,False,33,0
6,2,"[2, 9, 10, 3, 6, 5, 1]",191,27,33,False,False,False,33,6
6,2,"[2, 4, 9, 11, 2, 8, 1]",189,19,33,False,False,False,33,14
6,2,"[2, 7, 3, 12, 8, 11, 1]",266,33,33,True,False,False,33,0
6,2,"[2, 12, 4, 4, 8, 7, 1]",183,33,33,True,False,False,33,0
6,2,"[2, 8, 5, 4, 8, 7, 1]",171,33,33,True,False,False,33,0
6,2,"[2, 7, 11, 1, 7, 8, 1]",173,5,33,False,False,False,33,28
6,2,"[2, 2, 10, 11, 1, 8, 1]",161,7,33,False,False,False,33,26
6,2,"[2, 9, 1, 1, 12, 2, 1]",66,3,33,False,False,False,33,30
6,2,"[2, 10, 3, 7, 5, 11, 1]",172,33,33,True,False,False,33,0
6,2,"[2, 4, 6, 5, 11, 11, 1]",249,33,33,True,False,False,33,0
6,2,"[2, 6, 12, 2, 7, 4, 1]",154,13,33,False,False,False,33,20
6,2,"[2, 8, 10, 2, 7, 7, 1]",186,13,33,False,False,False,33,20
6,2,"[2, 9, 5, 4, 5, 3, 1]",121,33,33,True,False,False,33,0
6,2,"[2, 10, 1, 4, 8, 8, 1]",138,3,33,False,False,False,33,30
6,2,"[2, 7, 2, 7, 12, 6, 1]",204,13,33,False,False,False,33,20
6,2,"[2, 5, 8, 2, 5, 12, 1]",148,13,33,False,False,False,33,20
6,2,"[2, 8, 1, 9, 10, 11, 1]",244,3,33,False,False,False,33,30
6,2,"[2, 5, 5, 5, 4, 6, 1]",110,33,33,True,False,False,33,0
6,2,"[2, 5, 10, 3, 12, 4, 1]",178,27,33,False,False,False,33,6
6,2,"[2, 7, 3, 11, 11, 11, 1]",321,33,33,True,False,False,33,0
6,2,"[2, 4, 7, 12, 2, 9, 1]",171,19,33,False,False,False,33,14
6,2,"[2, 11, 12, 11, 1, 11, 1]",319,9,33,False,False,False,33,24
6,2,"[2, 12, 5, 6, 12, 1, 1]",199,17,33,False,False,False,33,16
6,2,"[2, 5, 12, 2, 2, 7, 1]",119,13,33,False,False,False,33,20
6,2,"[2, 8, 7, 2, 12, 12, 1]",266,13,33,False,False,False,33,20
6,2,"[2, 7, 11, 1, 4, 9, 1]",151,5,33,False,False,False,33,28
6,2,"[2, 12, 8, 12, 5, 1, 1]",282,17,33,False,False,False,33,16
