h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect,d0,dh,r
2.0,5.0,"[5, 63, 4]",567.0,504.0,504.0,True,True,504,,,,,,,,,True,0.0,5,4,5
2.0,5.0,"[5, 70, 5]",700.0,630.0,630.0,True,True,630,,,,,,,,,True,0.0,5,5,5
2.0,5.0,"[5, 76, 6]",836.0,756.0,756.0,True,True,756,,,,,,,,,True,0.0,5,6,5
2.0,5.0,"[5, 81, 7]",972.0,882.0,882.0,True,True,882,,,,,,,,,True,0.0,5,7,5
2.0,5.0,"[5, 84, 8]",1092.0,1008.0,1008.0,True,True,1008,,,,,,,,,True,0.0,5,8,5
2.0,5.0,"[6, 42, 1]",294.0,252.0,252.0,True,True,252,,,,,,,,,True,0.0,6,1,5
2.0,5.0,"[7, 66, 1]",528.0,462.0,462.0,True,True,462,,,,,,,,,True,0.0,7,1,5
2.0,5.0,"[7, 116, 2]",1044.0,924.0,924.0,True,True,924,,,,,,,,,True,0.0,7,2,5
2.0,5.0,"[8, 99, 1]",891.0,792.0,792.0,True,True,792,,,,,,,,,True,0.0,8,1,5
2.0,5.0,"[9, 143, 1]",1430.0,1287.0,1287.0,True,True,1287,,,,,,,,,True,0.0,9,1,5
2.0,6.0,"[1, 1, 1]",2.0,1.0,1.0,True,True,1,,,,,,,,,True,0.0,1,1,6
2.0,6.0,"[1, 1, 2]",3.0,2.0,2.0,True,True,2,,,,,,,,,True,0.0,1,2,6
2.0,6.0,"[1, 1, 3]",4.0,3.0,3.0,True,True,3,,,,,,,,,True,0.0,1,3,6
2.0,6.0,"[1, 1, 4]",5.0,4.0,4.0,True,True,4,,,,,,,,,True,0.0,1,4,6
2.0,6.0,"[1, 1, 5]",6.0,5.0,5.0,True,True,5,,,,,,,,,True,0.0,1,5,6
2.0,6.0,"[1, 1, 6]",7.0,6.0,6.0,True,True,6,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0324546999997892,filling_below_recorded_mfa,[[2]],,True,0.0,1,6,6
2.0,6.0,"[1, 1, 7]",8.0,7.0,7.0,True,True,7,,,,,,,,,True,0.0,1,7,6
2.0,6.0,"[1, 1, 8]",9.0,8.0,8.0,True,True,8,,,,,,,,,True,0.0,1,8,6
2.0,6.0,"[1, 1, 9]",10.0,9.0,9.0,True,True,9,,,,,,,,,True,0.0,1,9,6
2.0,6.0,"[2, 4, 1]",12.0,7.0,7.0,True,True,7,,,,,,,,,True,0.0,2,1,6
2.0,6.0,"[2, 5, 2]",20.0,14.0,14.0,True,True,14,,,,,,,,,True,0.0,2,2,6
2.0,6.0,"[2, 6, 3]",30.0,21.0,21.0,True,True,21,,,,,,,,,True,0.0,2,3,6
2.0,6.0,"[2, 6, 4]",36.0,28.0,28.0,True,True,28,,,,,,,,,True,0.0,2,4,6
2.0,6.0,"[2, 6, 5]",42.0,35.0,35.0,True,True,35,,,,,,,,,True,0.0,2,5,6
2.0,6.0,"[2, 6, 6]",48.0,42.0,42.0,True,True,42,,,,,,,,,True,0.0,2,6,6
2.0,6.0,"[2, 7, 7]",63.0,49.0,49.0,True,True,49,,,,,,,,,True,0.0,2,7,6
2.0,6.0,"[2, 7, 8]",70.0,56.0,56.0,True,True,56,,,,,,,,,True,0.0,2,8,6
2.0,6.0,"[2, 7, 9]",77.0,63.0,63.0,True,True,63,,,,,,,,,True,0.0,2,9,6
2.0,6.0,"[3, 10, 1]",40.0,28.0,28.0,True,True,28,,,,,,,,,True,0.0,3,1,6
2.0,6.0,"[3, 14, 2]",70.0,56.0,56.0,True,True,56,,,,,,,,,True,0.0,3,2,6
2.0,6.0,"[3, 17, 3]",102.0,84.0,84.0,True,True,84,,,,,,,,,True,0.0,3,3,6
2.0,6.0,"[3, 19, 4]",133.0,112.0,112.0,True,True,112,,,,,,,,,True,0.0,3,4,6
2.0,6.0,"[3, 20, 5]",160.0,140.0,140.0,True,True,140,,,,,,,,,True,0.0,3,5,6
2.0,6.0,"[3, 21, 6]",189.0,168.0,168.0,True,True,168,,,,,,,,,True,0.0,3,6,6
2.0,6.0,"[3, 22, 7]",220.0,196.0,196.0,True,True,196,,,,,,,,,True,0.0,3,7,6
2.0,6.0,"[3, 23, 8]",253.0,224.0,224.0,True,True,224,,,,,,,,,True,0.0,3,8,6
2.0,6.0,"[3, 23, 9]",276.0,252.0,252.0,True,True,252,,,,,,,,,True,0.0,3,9,6
2.0,6.0,"[4, 21, 1]",105.0,84.0,84.0,True,True,84,,,,,,,,,True,0.0,4,1,6
2.0,6.0,"[4, 34, 2]",204.0,168.0,168.0,True,True,168,,,,,,,,,True,0.0,4,2,6
2.0,6.0,"[4, 42, 3]",294.0,252.0,252.0,True,True,252,,,,,,,,,True,0.0,4,3,6
2.0,6.0,"[4, 48, 4]",384.0,336.0,336.0,True,True,336,,,,,,,,,True,0.0,4,4,6
2.0,6.0,"[4, 53, 5]",477.0,420.0,420.0,True,True,420,,,,,,,,,True,0.0,4,5,6
2.0,6.0,"[4, 56, 6]",560.0,504.0,504.0,True,True,504,,,,,,,,,True,0.0,4,6,6
2.0,6.0,"[4, 59, 7]",649.0,588.0,588.0,True,True,588,,,,,,,,,True,0.0,4,7,6
2.0,6.0,"[4, 62, 8]",744.0,672.0,672.0,True,True,672,,,,,,,,,True,0.0,4,8,6
2.0,6.0,"[4, 63, 9]",819.0,756.0,756.0,True,True,756,,,,,,,,,True,0.0,4,9,6
2.0,6.0,"[5, 42, 1]",252.0,210.0,210.0,True,True,210,,,,,,,,,True,0.0,5,1,6
2.0,6.0,"[5, 70, 2]",490.0,420.0,420.0,True,True,420,,,,,,,,,True,0.0,5,2,6
2.0,6.0,"[5, 90, 3]",720.0,630.0,630.0,True,True,630,,,,,,,,,True,0.0,5,3,6
2.0,6.0,"[5, 105, 4]",945.0,840.0,840.0,True,True,840,,,,,,,,,True,0.0,5,4,6
2.0,6.0,"[5, 117, 5]",1170.0,1050.0,1050.0,True,True,1050,,,,,,,,,True,0.0,5,5,6
2.0,6.0,"[5, 126, 6]",1386.0,1260.0,1260.0,True,True,1260,,,,,,,,,True,0.0,5,6,6
2.0,6.0,"[5, 134, 7]",1608.0,1470.0,1470.0,True,True,1470,,,,,,,,,True,0.0,5,7,6
2.0,6.0,"[5, 140, 8]",1820.0,1680.0,1680.0,True,True,1680,,,,,,,,,True,0.0,5,8,6
2.0,6.0,"[6, 77, 1]",539.0,462.0,462.0,True,True,462,,,,,,,,,True,0.0,6,1,6
2.0,6.0,"[7, 132, 1]",1056.0,924.0,924.0,True,True,924,,,,,,,,,True,0.0,7,1,6
2.0,6.0,"[7, 231, 2]",2079.0,1848.0,1848.0,True,True,1848,,,,,,,,,True,0.0,7,2,6
2.0,6.0,"[8, 215, 1]",1935.0,1716.0,1716.0,True,True,1716,,,,,,,,,True,0.0,8,1,6
2.0,6.0,"[9, 334, 1]",3340.0,3003.0,3003.0,True,True,3003,,,,,,,,,True,0.0,9,1,6
2.0,7.0,"[1, 1, 1]",2.0,1.0,1.0,True,True,1,,,,,,,,,True,0.0,1,1,7
2.0,7.0,"[1, 1, 2]",3.0,2.0,2.0,True,True,2,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0855559999999968,filling_below_recorded_mfa,[[2]],,True,0.0,1,2,7
2.0,7.0,"[1, 1, 3]",4.0,3.0,3.0,True,True,3,,,,,,,,,True,0.0,1,3,7
2.0,7.0,"[1, 1, 4]",5.0,4.0,4.0,True,True,4,,,,,,,,,True,0.0,1,4,7
2.0,7.0,"[1, 1, 5]",6.0,5.0,5.0,True,True,5,,,,,,,,,True,0.0,1,5,7
2.0,7.0,"[1, 1, 6]",7.0,6.0,6.0,True,True,6,,,,,,,,,True,0.0,1,6,7
2.0,7.0,"[1, 1, 7]",8.0,7.0,7.0,True,True,7,,,,,,,,,True,0.0,1,7,7
2.0,7.0,"[1, 1, 8]",9.0,8.0,8.0,True,True,8,,,,,,,,,True,0.0,1,8,7
2.0,7.0,"[1, 1, 9]",10.0,9.0,9.0,True,True,9,,,,,,,,,True,0.0,1,9,7
2.0,7.0,"[2, 4, 1]",12.0,8.0,8.0,True,True,8,,,,,,,,,True,0.0,2,1,7
2.0,7.0,"[2, 6, 2]",24.0,16.0,16.0,True,True,16,,,,,,,,,True,0.0,2,2,7
2.0,7.0,"[2, 6, 3]",30.0,24.0,24.0,True,True,24,,,,,,,,,True,0.0,2,3,7
2.0,7.0,"[2, 7, 4]",42.0,32.0,32.0,True,True,32,,,,,,,,,True,0.0,2,4,7
2.0,7.0,"[2, 7, 5]",49.0,40.0,40.0,True,True,40,,,,,,,,,True,0.0,2,5,7
2.0,7.0,"[2, 7, 6]",56.0,48.0,48.0,True,True,48,,,,,,,,,True,0.0,2,6,7
2.0,7.0,"[2, 7, 7]",63.0,56.0,56.0,True,True,56,,,,,,,,,True,0.0,2,7,7
2.0,7.0,"[2, 8, 8]",80.0,64.0,64.0,True,True,64,,,,,,,,,True,0.0,2,8,7
2.0,7.0,"[2, 8, 9]",88.0,72.0,72.0,True,True,72,,,,,,,,,True,0.0,2,9,7
2.0,7.0,"[3, 12, 1]",48.0,36.0,36.0,True,True,36,,,,,,,,,True,0.0,3,1,7
2.0,7.0,"[3, 18, 2]",90.0,72.0,72.0,True,True,72,,,,,,,,,True,0.0,3,2,7
2.0,7.0,"[3, 22, 3]",132.0,108.0,108.0,True,True,108,,,,,,,,,True,0.0,3,3,7
2.0,7.0,"[3, 24, 4]",168.0,144.0,144.0,True,True,144,,,,,,,,,True,0.0,3,4,7
2.0,7.0,"[3, 26, 5]",208.0,180.0,180.0,True,True,180,,,,,,,,,True,0.0,3,5,7
2.0,7.0,"[3, 27, 6]",243.0,216.0,216.0,True,True,216,,,,,,,,,True,0.0,3,6,7
2.0,7.0,"[3, 28, 7]",280.0,252.0,252.0,True,True,252,,,,,,,,,True,0.0,3,7,7
2.0,7.0,"[3, 29, 8]",319.0,288.0,288.0,True,True,288,,,,,,,,,True,0.0,3,8,7
2.0,7.0,"[3, 30, 9]",360.0,324.0,324.0,True,True,324,,,,,,,,,True,0.0,3,9,7
2.0,7.0,"[4, 30, 1]",150.0,120.0,120.0,True,True,120,,,,,,,,,True,0.0,4,1,7
2.0,7.0,"[4, 48, 2]",288.0,240.0,240.0,True,True,240,,,,,,,,,True,0.0,4,2,7
2.0,7.0,"[4, 60, 3]",420.0,360.0,360.0,True,True,360,,,,,,,,,True,0.0,4,3,7
2.0,7.0,"[4, 69, 4]",552.0,480.0,480.0,True,True,480,,,,,,,,,True,0.0,4,4,7
2.0,7.0,"[4, 75, 5]",675.0,600.0,600.0,True,True,600,,,,,,,,,True,0.0,4,5,7
2.0,7.0,"[4, 80, 6]",800.0,720.0,720.0,True,True,720,,,,,,,,,True,0.0,4,6,7
2.0,7.0,"[4, 84, 7]",924.0,840.0,840.0,True,True,840,,,,,,,,,True,0.0,4,7,7
2.0,7.0,"[4, 88, 8]",1056.0,960.0,960.0,True,True,960,,,,,,,,,True,0.0,4,8,7
2.0,7.0,"[4, 90, 9]",1170.0,1080.0,1080.0,True,True,1080,,,,,,,,,True,0.0,4,9,7
2.0,7.0,"[5, 66, 1]",396.0,330.0,330.0,True,True,330,,,,,,,,,True,0.0,5,1,7
2.0,7.0,"[5, 110, 2]",770.0,660.0,660.0,True,True,660,,,,,,,,,True,0.0,5,2,7
2.0,7.0,"[5, 142, 3]",1136.0,990.0,990.0,True,True,990,,,,,,,,,True,0.0,5,3,7
2.0,7.0,"[5, 165, 4]",1485.0,1320.0,1320.0,True,True,1320,,,,,,,,,True,0.0,5,4,7
2.0,7.0,"[5, 184, 5]",1840.0,1650.0,1650.0,True,True,1650,,,,,,,,,True,0.0,5,5,7
2.0,7.0,"[5, 198, 6]",2178.0,1980.0,1980.0,True,True,1980,,,,,,,,,True,0.0,5,6,7
2.0,7.0,"[5, 210, 7]",2520.0,2310.0,2310.0,True,True,2310,,,,,,,,,True,0.0,5,7,7
2.0,7.0,"[5, 220, 8]",2860.0,2640.0,2640.0,True,True,2640,,,,,,,,,True,0.0,5,8,7
2.0,7.0,"[6, 132, 1]",924.0,792.0,792.0,True,True,792,,,,,,,,,True,0.0,6,1,7
2.0,7.0,"[7, 246, 1]",1968.0,1716.0,1716.0,True,True,1716,,,,,,,,,True,0.0,7,1,7
2.0,7.0,"[7, 459, 2]",4131.0,3432.0,3432.0,True,True,3432,,,,,,,,,True,0.0,7,2,7
2.0,7.0,"[8, 429, 1]",3861.0,3432.0,3432.0,True,True,3432,,,,,,,,,True,0.0,8,1,7
2.0,7.0,"[9, 715, 1]",7150.0,6435.0,6435.0,True,True,6435,,,,,,,,,True,0.0,9,1,7
2.0,8.0,"[1, 1, 1]",2.0,1.0,1.0,True,True,1,,,,,,,,,True,0.0,1,1,8
2.0,8.0,"[1, 1, 2]",3.0,2.0,2.0,True,True,2,,,,,,,,,True,0.0,1,2,8
2.0,8.0,"[1, 1, 3]",4.0,3.0,3.0,True,True,3,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0687442999999348,filling_below_recorded_mfa,[[2]],,True,0.0,1,3,8
2.0,8.0,"[1, 1, 4]",5.0,4.0,4.0,True,True,4,,,,,,,,,True,0.0,1,4,8
2.0,8.0,"[1, 1, 5]",6.0,5.0,5.0,True,True,5,,,,,,,,,True,0.0,1,5,8
2.0,8.0,"[1, 1, 6]",7.0,6.0,6.0,True,True,6,,,,,,,,,True,0.0,1,6,8
2.0,8.0,"[1, 1, 7]",8.0,7.0,7.0,True,True,7,,,,,,,,,True,0.0,1,7,8
2.0,8.0,"[1, 1, 8]",9.0,8.0,8.0,True,True,8,,,,,,,,,True,0.0,1,8,8
2.0,8.0,"[1, 1, 9]",10.0,9.0,9.0,True,True,9,,,,,,,,,True,0.0,1,9,8
2.0,8.0,"[2, 5, 1]",15.0,9.0,9.0,True,True,9,,,,,,,,,True,0.0,2,1,8
2.0,8.0,"[2, 6, 2]",24.0,18.0,18.0,True,True,18,,,,,,,,,True,0.0,2,2,8
2.0,8.0,"[2, 7, 3]",35.0,27.0,27.0,True,True,27,,,,,,,,,True,0.0,2,3,8
2.0,8.0,"[2, 8, 4]",48.0,36.0,36.0,True,True,36,,,,,,,,,True,0.0,2,4,8
2.0,8.0,"[2, 8, 5]",56.0,45.0,45.0,True,True,45,,,,,,,,,True,0.0,2,5,8
2.0,8.0,"[2, 8, 6]",64.0,54.0,54.0,True,True,54,,,,,,,,,True,0.0,2,6,8
2.0,8.0,"[2, 8, 7]",72.0,63.0,63.0,True,True,63,,,,,,,,,True,0.0,2,7,8
2.0,8.0,"[2, 8, 8]",80.0,72.0,72.0,True,True,72,,,,,,,,,True,0.0,2,8,8
2.0,8.0,"[2, 9, 9]",99.0,81.0,81.0,True,True,81,,,,,,,,,True,0.0,2,9,8
2.0,8.0,"[3, 15, 1]",60.0,45.0,45.0,True,True,45,,,,,,,,,True,0.0,3,1,8
2.0,8.0,"[3, 23, 2]",115.0,90.0,90.0,True,True,90,,,,,,,,,True,0.0,3,2,8
2.0,8.0,"[3, 27, 3]",162.0,135.0,135.0,True,True,135,,,,,,,,,True,0.0,3,3,8
2.0,8.0,"[3, 30, 4]",210.0,180.0,180.0,True,True,180,,,,,,,,,True,0.0,3,4,8
2.0,8.0,"[3, 33, 5]",264.0,225.0,225.0,True,True,225,,,,,,,,,True,0.0,3,5,8
2.0,8.0,"[3, 34, 6]",306.0,270.0,270.0,True,True,270,,,,,,,,,True,0.0,3,6,8
2.0,8.0,"[3, 35, 7]",350.0,315.0,315.0,True,True,315,,,,,,,,,True,0.0,3,7,8
2.0,8.0,"[3, 36, 8]",396.0,360.0,360.0,True,True,360,,,,,,,,,True,0.0,3,8,8
2.0,8.0,"[3, 37, 9]",444.0,405.0,405.0,True,True,405,,,,,,,,,True,0.0,3,9,8
2.0,8.0,"[4, 42, 1]",210.0,165.0,165.0,True,True,165,,,,,,,,,True,0.0,4,1,8
2.0,8.0,"[4, 66, 2]",396.0,330.0,330.0,True,True,330,,,,,,,,,True,0.0,4,2,8
2.0,8.0,"[4, 83, 3]",581.0,495.0,495.0,True,True,495,,,,,,,,,True,0.0,4,3,8
2.0,8.0,"[4, 95, 4]",760.0,660.0,660.0,True,True,660,,,,,,,,,True,0.0,4,4,8
2.0,8.0,"[4, 104, 5]",936.0,825.0,825.0,True,True,825,,,,,,,,,True,0.0,4,5,8
2.0,8.0,"[4, 110, 6]",1100.0,990.0,990.0,True,True,990,,,,,,,,,True,0.0,4,6,8
2.0,8.0,"[4, 116, 7]",1276.0,1155.0,1155.0,True,True,1155,,,,,,,,,True,0.0,4,7,8
2.0,8.0,"[4, 120, 8]",1440.0,1320.0,1320.0,True,True,1320,,,,,,,,,True,0.0,4,8,8
2.0,8.0,"[4, 124, 9]",1612.0,1485.0,1485.0,True,True,1485,,,,,,,,,True,0.0,4,9,8
2.0,8.0,"[5, 99, 1]",594.0,495.0,495.0,True,True,495,,,,,,,,,True,0.0,5,1,8
2.0,8.0,"[5, 165, 2]",1155.0,990.0,990.0,True,True,990,,,,,,,,,True,0.0,5,2,8
2.0,8.0,"[5, 213, 3]",1704.0,1485.0,1485.0,True,True,1485,,,,,,,,,True,0.0,5,3,8
2.0,8.0,"[5, 248, 4]",2232.0,1980.0,1980.0,True,True,1980,,,,,,,,,True,0.0,5,4,8
2.0,8.0,"[5, 275, 5]",2750.0,2475.0,2475.0,True,True,2475,,,,,,,,,True,0.0,5,5,8
2.0,8.0,"[5, 297, 6]",3267.0,2970.0,2970.0,True,True,2970,,,,,,,,,True,0.0,5,6,8
2.0,8.0,"[5, 315, 7]",3780.0,3465.0,3465.0,True,True,3465,,,,,,,,,True,0.0,5,7,8
2.0,8.0,"[5, 335, 8]",4355.0,3960.0,3960.0,True,True,3960,,,,,,,,,True,0.0,5,8,8
2.0,8.0,"[6, 215, 1]",1505.0,1287.0,1287.0,True,True,1287,,,,,,,,,True,0.0,6,1,8
2.0,8.0,"[7, 429, 1]",3432.0,3003.0,3003.0,True,True,3003,,,,,,,,,True,0.0,7,1,8
2.0,8.0,"[8, 805, 1]",7245.0,6435.0,6435.0,True,True,6435,,,,,,,,,True,0.0,8,1,8
2.0,9.0,"[1, 1, 1]",2.0,1.0,1.0,True,True,1,,,,,,,,,True,0.0,1,1,9
2.0,9.0,"[1, 1, 2]",3.0,2.0,2.0,True,True,2,,,,,,,,,True,0.0,1,2,9
2.0,9.0,"[1, 1, 3]",4.0,3.0,3.0,True,True,3,,,,,,,,,True,0.0,1,3,9
2.0,9.0,"[1, 1, 4]",5.0,4.0,4.0,True,True,4,,,,,,,,,True,0.0,1,4,9
2.0,9.0,"[1, 1, 5]",6.0,5.0,5.0,True,True,5,,,,,,,,,True,0.0,1,5,9
2.0,9.0,"[1, 1, 6]",7.0,6.0,6.0,True,True,6,,,,,,,,,True,0.0,1,6,9
2.0,9.0,"[1, 1, 7]",8.0,7.0,7.0,True,True,7,,,,,,,,,True,0.0,1,7,9
2.0,9.0,"[1, 1, 8]",9.0,8.0,8.0,True,True,8,,,,,,,,,True,0.0,1,8,9
2.0,9.0,"[1, 1, 9]",10.0,9.0,9.0,True,True,9,,,,,,,,,True,0.0,1,9,9
2.0,9.0,"[2, 5, 1]",15.0,10.0,10.0,True,True,10,,,,,,,,,True,0.0,2,1,9
2.0,9.0,"[2, 7, 2]",28.0,20.0,20.0,True,True,20,,,,,,,,,True,0.0,2,2,9
2.0,9.0,"[2, 8, 3]",40.0,30.0,30.0,True,True,30,,,,,,,,,True,0.0,2,3,9
2.0,9.0,"[2, 8, 4]",48.0,40.0,40.0,True,True,40,,,,,,,,,True,0.0,2,4,9
2.0,9.0,"[2, 9, 5]",63.0,50.0,50.0,True,True,50,,,,,,,,,True,0.0,2,5,9
2.0,9.0,"[2, 9, 6]",72.0,60.0,60.0,True,True,60,,,,,,,,,True,0.0,2,6,9
2.0,9.0,"[2, 9, 7]",81.0,70.0,70.0,True,True,70,,,,,,,,,True,0.0,2,7,9
2.0,9.0,"[2, 9, 8]",90.0,80.0,80.0,True,True,80,,,,,,,,,True,0.0,2,8,9
2.0,9.0,"[2, 9, 9]",99.0,90.0,90.0,True,True,90,,,,,,,,,True,0.0,2,9,9
2.0,9.0,"[3, 19, 1]",76.0,55.0,55.0,True,True,55,,,,,,,,,True,0.0,3,1,9
2.0,9.0,"[3, 28, 2]",140.0,110.0,110.0,True,True,110,,,,,,,,,True,0.0,3,2,9
2.0,9.0,"[3, 33, 3]",198.0,165.0,165.0,True,True,165,,,,,,,,,True,0.0,3,3,9
2.0,9.0,"[3, 37, 4]",259.0,220.0,220.0,True,True,220,,,,,,,,,True,0.0,3,4,9
2.0,9.0,"[3, 40, 5]",320.0,275.0,275.0,True,True,275,,,,,,,,,True,0.0,3,5,9
2.0,9.0,"[3, 42, 6]",378.0,330.0,330.0,True,True,330,,,,,,,,,True,0.0,3,6,9
2.0,9.0,"[3, 43, 7]",430.0,385.0,385.0,True,True,385,,,,,,,,,True,0.0,3,7,9
2.0,9.0,"[3, 44, 8]",484.0,440.0,440.0,True,True,440,,,,,,,,,True,0.0,3,8,9
2.0,9.0,"[3, 45, 9]",540.0,495.0,495.0,True,True,495,,,,,,,,,True,0.0,3,9,9
2.0,9.0,"[4, 55, 1]",275.0,220.0,220.0,True,True,220,,,,,,,,,True,0.0,4,1,9
2.0,9.0,"[4, 88, 2]",528.0,440.0,440.0,True,True,440,,,,,,,,,True,0.0,4,2,9
2.0,9.0,"[4, 110, 3]",770.0,660.0,660.0,True,True,660,,,,,,,,,True,0.0,4,3,9
2.0,9.0,"[4, 126, 4]",1008.0,880.0,880.0,True,True,880,,,,,,,,,True,0.0,4,4,9
2.0,9.0,"[4, 138, 5]",1242.0,1100.0,1100.0,True,True,1100,,,,,,,,,True,0.0,4,5,9
2.0,9.0,"[4, 147, 6]",1470.0,1320.0,1320.0,True,True,1320,,,,,,,,,True,0.0,4,6,9
2.0,9.0,"[4, 154, 7]",1694.0,1540.0,1540.0,True,True,1540,,,,,,,,,True,0.0,4,7,9
2.0,9.0,"[4, 160, 8]",1920.0,1760.0,1760.0,True,True,1760,,,,,,,,,True,0.0,4,8,9
2.0,9.0,"[4, 165, 9]",2145.0,1980.0,1980.0,True,True,1980,,,,,,,,,True,0.0,4,9,9
2.0,9.0,"[5, 143, 1]",858.0,715.0,715.0,True,True,715,,,,,,,,,True,0.0,5,1,9
2.0,9.0,"[5, 239, 2]",1673.0,1430.0,1430.0,True,True,1430,,,,,,,,,True,0.0,5,2,9
2.0,9.0,"[5, 307, 3]",2456.0,2145.0,2145.0,True,True,2145,,,,,,,,,True,0.0,5,3,9
2.0,9.0,"[5, 358, 4]",3222.0,2860.0,2860.0,True,True,2860,,,,,,,,,True,0.0,5,4,9
2.0,9.0,"[5, 398, 5]",3980.0,3575.0,3575.0,True,True,3575,,,,,,,,,True,0.0,5,5,9
2.0,9.0,"[5, 429, 6]",4719.0,4290.0,4290.0,True,True,4290,,,,,,,,,True,0.0,5,6,9
2.0,9.0,"[5, 455, 7]",5460.0,5005.0,5005.0,True,True,5005,,,,,,,,,True,0.0,5,7,9
2.0,9.0,"[5, 477, 8]",6201.0,5720.0,5720.0,True,True,5720,,,,,,,,,True,0.0,5,8,9
2.0,9.0,"[5, 495, 9]",6930.0,6435.0,6435.0,True,True,6435,,,,,,,,,True,0.0,5,9,9
2.0,9.0,"[6, 334, 1]",2338.0,2002.0,2002.0,True,True,2002,,,,,,,,,True,0.0,6,1,9
2.0,9.0,"[7, 715, 1]",5720.0,5005.0,5005.0,True,True,5005,,,,,,,,,True,0.0,7,1,9
2.0,9.0,"[8, 1430, 1]",12870.0,11440.0,11440.0,True,True,11440,,,,,,,,,True,0.0,8,1,9
2.0,10.0,"[1, 1, 1]",2.0,1.0,1.0,True,True,1,,,,,,,,,True,0.0,1,1,10
2.0,10.0,"[1, 1, 2]",3.0,2.0,2.0,True,True,2,,,,,,,,,True,0.0,1,2,10
2.0,10.0,"[1, 1, 3]",4.0,3.0,3.0,True,True,3,,,,,,,,,True,0.0,1,3,10
2.0,10.0,"[2, 6, 1]",18.0,11.0,11.0,True,True,11,,,,,,,,,True,0.0,2,1,10
2.0,10.0,"[2, 8, 2]",32.0,22.0,22.0,True,True,22,,,,,,,,,True,0.0,2,2,10
2.0,10.0,"[2, 9, 3]",45.0,33.0,33.0,True,True,33,,,,,,,,,True,0.0,2,3,10
2.0,11.0,"[1, 1, 1]",2.0,1.0,1.0,True,True,1,,,,,,,,,True,0.0,1,1,11
2.0,11.0,"[1, 1, 2]",3.0,2.0,2.0,True,True,2,,,,,,,,,True,0.0,1,2,11
2.0,11.0,"[1, 1, 3]",4.0,3.0,3.0,True,True,3,,,,,,,,,True,0.0,1,3,11
2.0,11.0,"[2, 6, 1]",18.0,12.0,12.0,True,True,12,,,,,,,,,True,0.0,2,1,11
2.0,11.0,"[2, 8, 2]",32.0,24.0,24.0,True,True,24,,,,,,,,,True,0.0,2,2,11
2.0,11.0,"[2, 9, 3]",45.0,36.0,36.0,True,True,36,,,,,,,,,True,0.0,2,3,11
2.0,12.0,"[1, 1, 2]",3.0,2.0,2.0,True,True,2,,,,,,,,,True,0.0,1,2,12
2.0,12.0,"[1, 1, 3]",4.0,3.0,3.0,True,True,3,,,,,,,,,True,0.0,1,3,12
2.0,12.0,"[2, 9, 2]",36.0,26.0,26.0,True,True,26,,,,,,,,,True,0.0,2,2,12
2.0,12.0,"[2, 10, 3]",50.0,39.0,39.0,True,True,39,,,,,,,,,True,0.0,2,3,12
2.0,13.0,"[1, 1, 2]",3.0,2.0,2.0,True,True,2,,,,,,,,,True,0.0,1,2,13
2.0,13.0,"[1, 1, 3]",4.0,3.0,3.0,True,True,3,,,,,,,,,True,0.0,1,3,13
2.0,13.0,"[2, 10, 2]",40.0,28.0,28.0,True,True,28,,,,,,,,,True,0.0,2,2,13
2.0,13.0,"[2, 11, 3]",55.0,42.0,42.0,True,True,42,,,,,,,,,True,0.0,2,3,13
2.0,14.0,"[1, 1, 2]",3.0,2.0,2.0,True,True,2,,,,,,,,,True,0.0,1,2,14
2.0,14.0,"[1, 1, 3]",4.0,3.0,3.0,True,True,3,,,,,,,,,True,0.0,1,3,14
2.0,14.0,"[2, 10, 2]",40.0,30.0,30.0,True,True,30,,,,,,,,,True,0.0,2,2,14
2.0,14.0,"[2, 12, 3]",60.0,45.0,45.0,True,True,45,,,,,,,,,True,0.0,2,3,14
2.0,15.0,"[1, 1, 2]",3.0,2.0,2.0,True,True,2,,,,,,,,,True,0.0,1,2,15
2.0,15.0,"[1, 1, 3]",4.0,3.0,3.0,True,True,3,,,,,,,,,True,0.0,1,3,15
2.0,15.0,"[2, 11, 2]",44.0,32.0,32.0,True,True,32,,,,,,,,,True,0.0,2,2,15
2.0,15.0,"[2, 12, 3]",60.0,48.0,48.0,True,True,48,,,,,,,,,True,0.0,2,3,15
2.0,16.0,"[1, 1, 2]",3.0,2.0,2.0,True,True,2,,,,,,,,,True,0.0,1,2,16
2.0,16.0,"[1, 1, 3]",4.0,3.0,3.0,True,True,3,,,,,,,,,True,0.0,1,3,16
2.0,16.0,"[2, 12, 2]",48.0,34.0,34.0,True,True,34,,,,,,,,,True,0.0,2,2,16
2.0,16.0,"[2, 13, 3]",65.0,51.0,51.0,True,True,51,,,,,,,,,True,0.0,2,3,16
2.0,17.0,"[1, 1, 2]",3.0,2.0,2.0,True,True,2,,,,,,,,,True,0.0,1,2,17
