h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,is_unimodal,shrunk_hidden_layers,defect,d0,dh,r
5.0,3.0,"[2, 19, 4, 13, 8, 2]",286.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 20, 4, 10, 11, 2]",292.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 26, 4, 10, 11, 2]",328.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 23, 5, 7, 15, 2]",331.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 22, 6, 9, 10, 2]",340.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 23, 6, 9, 10, 2]",348.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 30, 4, 13, 8, 2]",352.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 30, 4, 10, 11, 2]",352.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 21, 8, 10, 7, 2]",374.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 3, 21, 11, 6, 2]",378.0,163.0,164.0,False,False,164,,,,,,,,True,,1.0,2,2,3
5.0,3.0,"[2, 27, 6, 9, 10, 2]",380.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 30, 5, 7, 15, 2]",380.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 22, 8, 10, 7, 2]",384.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 29, 6, 9, 10, 2]",396.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 30, 6, 9, 10, 2]",404.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 3, 30, 7, 13, 2]",423.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 26, 8, 10, 7, 2]",424.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 29, 8, 10, 7, 2]",454.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 3, 26, 6, 28, 2]",464.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 30, 8, 10, 7, 2]",464.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 3, 27, 6, 29, 2]",481.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 3, 27, 6, 30, 2]",489.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 3, 30, 6, 27, 2]",492.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 3, 29, 6, 29, 2]",499.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 3, 30, 6, 28, 2]",500.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 3, 30, 11, 6, 2]",504.0,163.0,164.0,False,False,164,,,,,,,,True,,1.0,2,2,3
5.0,3.0,"[2, 3, 29, 6, 30, 2]",507.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 3, 30, 6, 29, 2]",508.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,3.0,"[2, 3, 30, 6, 30, 2]",516.0,163.0,164.0,False,False,164,,,,,,,,False,,1.0,2,2,3
5.0,4.0,"[2, 4, 9, 15, 7, 1]",291.0,256.0,257.0,False,False,256,,,,,,,,True,,0.0,2,1,4
5.0,4.0,"[2, 4, 12, 12, 7, 1]",291.0,256.0,257.0,False,False,256,,,,,,,,True,,0.0,2,1,4
5.0,4.0,"[2, 4, 8, 19, 5, 1]",292.0,256.0,257.0,False,False,256,,,,,,,,True,,0.0,2,1,4
5.0,4.0,"[2, 4, 6, 13, 13, 1]",292.0,256.0,257.0,False,False,256,,,,,,,,True,,0.0,2,1,4
5.0,4.0,"[2, 4, 8, 12, 12, 1]",292.0,256.0,257.0,False,False,256,,,,,,,,True,,0.0,2,1,4
5.0,4.0,"[2, 3, 11, 11, 11, 1]",292.0,256.0,257.0,False,False,256,,,,,,,,True,,0.0,2,1,4
5.0,4.0,"[2, 4, 6, 18, 8, 1]",292.0,256.0,257.0,False,False,256,,,,,,,,True,,0.0,2,1,4
5.0,4.0,"[2, 4, 7, 21, 5, 1]",293.0,256.0,257.0,False,False,256,,,,,,,,True,,0.0,2,1,4
5.0,4.0,"[2, 4, 7, 11, 15, 1]",293.0,256.0,257.0,False,False,256,,,,,,,,True,,0.0,2,1,4
5.0,4.0,"[2, 4, 12, 9, 13, 1]",294.0,256.0,257.0,False,False,256,,,,,,,,False,,0.0,2,1,4
5.0,4.0,"[2, 3, 12, 11, 10, 1]",294.0,256.0,257.0,False,False,257,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.951203999997233,maximal_subarchitecture_of_recorded_mfa,"[[2, 3, 12, 11, 11, 1]]",True,[4],1.0,2,1,4
5.0,4.0,"[2, 4, 9, 9, 17, 1]",295.0,256.0,257.0,False,False,256,,,,,,,,True,,0.0,2,1,4
5.0,4.0,"[2, 4, 4, 24, 7, 1]",295.0,256.0,257.0,False,False,256,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.9923969999945256,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 4, 25, 7, 1]]",True,[3],0.0,2,1,4
5.0,4.0,"[2, 4, 6, 9, 21, 1]",296.0,256.0,257.0,False,False,256,,,,,,,,True,,0.0,2,1,4
5.0,4.0,"[2, 3, 5, 9, 23, 1]",296.0,256.0,257.0,False,False,256,,,,,,,,True,,0.0,2,1,4
5.0,4.0,"[2, 3, 5, 27, 5, 1]",296.0,256.0,257.0,False,False,256,,,,,,,,True,,0.0,2,1,4
5.0,4.0,"[2, 4, 6, 26, 4, 1]",296.0,256.0,257.0,False,False,256,,,,,,,,True,,0.0,2,1,4
5.0,4.0,"[2, 4, 12, 8, 16, 1]",296.0,256.0,257.0,False,False,256,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8424461000031442,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 12, 8, 17, 1]]",False,[4],0.0,2,1,4
5.0,4.0,"[2, 5, 10, 9, 15, 1]",300.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 3, 4, 25, 7, 1]",300.0,256.0,257.0,False,False,257,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.7879295999955502,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 4, 25, 7, 1]]",True,[1],1.0,2,1,4
5.0,4.0,"[2, 4, 7, 7, 27, 1]",301.0,256.0,257.0,False,False,256,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.5663476999980048,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 7, 7, 28, 1]]",True,[4],0.0,2,1,4
5.0,4.0,"[2, 5, 8, 7, 25, 1]",306.0,256.0,257.0,False,False,257,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5096197999955621,maximal_subarchitecture_of_recorded_mfa,"[[2, 5, 8, 7, 26, 1]]",False,[4],1.0,2,1,4
5.0,4.0,"[2, 6, 4, 24, 7, 1]",307.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 3, 13, 11, 10, 1]",308.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,4.0,"[2, 6, 8, 7, 25, 1]",316.0,256.0,257.0,False,False,257,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4276278999968781,maximal_subarchitecture_of_recorded_mfa,"[[2, 6, 8, 7, 26, 1]]",False,[4],1.0,2,1,4
5.0,4.0,"[2, 7, 9, 11, 12, 1]",320.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,4.0,"[2, 3, 4, 27, 7, 1]",322.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,4.0,"[2, 9, 4, 10, 21, 1]",325.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 7, 8, 7, 25, 1]",326.0,256.0,257.0,False,False,257,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.913176299996849,maximal_subarchitecture_of_recorded_mfa,"[[2, 7, 8, 7, 26, 1]]",False,[4],1.0,2,1,4
5.0,4.0,"[2, 13, 4, 8, 27, 1]",353.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 11, 8, 16, 7, 1]",357.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 15, 4, 12, 17, 1]",359.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 13, 8, 16, 7, 1]",377.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 18, 4, 12, 17, 1]",377.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 3, 18, 11, 10, 1]",378.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,4.0,"[2, 18, 4, 10, 21, 1]",379.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 12, 10, 12, 9, 1]",381.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 19, 4, 20, 9, 1]",383.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 20, 4, 15, 13, 1]",388.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 3, 4, 33, 7, 1]",388.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,4.0,"[2, 20, 4, 20, 9, 1]",389.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 20, 4, 12, 17, 1]",389.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 21, 4, 20, 9, 1]",395.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 13, 10, 9, 15, 1]",396.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 16, 7, 12, 13, 1]",397.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 13, 10, 8, 18, 1]",398.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 3, 4, 34, 7, 1]",399.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,4.0,"[2, 22, 4, 16, 12, 1]",400.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 22, 4, 10, 21, 1]",403.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 4, 15, 13, 1]",406.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 3, 20, 11, 10, 1]",406.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,4.0,"[2, 23, 4, 16, 12, 1]",406.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 4, 20, 9, 1]",407.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 4, 12, 17, 1]",407.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 4, 10, 21, 1]",409.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 14, 10, 8, 18, 1]",410.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 16, 8, 8, 21, 1]",413.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 24, 4, 20, 9, 1]",413.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 18, 7, 19, 6, 1]",415.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 25, 4, 15, 13, 1]",418.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 25, 4, 16, 12, 1]",418.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 25, 4, 20, 9, 1]",419.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 26, 4, 15, 13, 1]",424.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 26, 4, 24, 7, 1]",427.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 18, 8, 8, 21, 1]",433.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 20, 7, 12, 13, 1]",433.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 27, 4, 10, 21, 1]",433.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 3, 22, 11, 10, 1]",434.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,4.0,"[2, 18, 9, 11, 12, 1]",441.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 19, 8, 7, 25, 1]",446.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 6, 8, 24, 1]",448.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 3, 23, 11, 10, 1]",448.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,4.0,"[2, 30, 4, 12, 17, 1]",449.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 30, 4, 20, 9, 1]",449.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 16, 12, 13, 5, 1]",450.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 30, 4, 8, 27, 1]",455.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 18, 10, 9, 15, 1]",456.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 31, 4, 24, 7, 1]",457.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 7, 19, 6, 1]",460.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 7, 12, 13, 1]",460.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 32, 4, 20, 9, 1]",461.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 32, 4, 24, 7, 1]",463.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 20, 9, 10, 14, 1]",464.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 22, 8, 14, 9, 1]",467.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 22, 8, 16, 7, 1]",467.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 19, 10, 8, 18, 1]",470.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 22, 8, 8, 21, 1]",473.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 21, 9, 10, 14, 1]",475.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 20, 10, 12, 9, 1]",477.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 8, 16, 7, 1]",477.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 8, 14, 9, 1]",477.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 6, 23, 8, 16, 1]",478.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 25, 7, 19, 6, 1]",478.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 20, 10, 9, 15, 1]",480.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 27, 6, 8, 24, 1]",480.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 8, 8, 21, 1]",483.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 21, 10, 12, 9, 1]",489.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 9, 11, 12, 1]",496.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 9, 10, 14, 1]",497.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 25, 8, 8, 21, 1]",503.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 3, 27, 11, 10, 1]",504.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,4.0,"[2, 22, 10, 8, 18, 1]",506.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 24, 9, 11, 12, 1]",507.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 10, 12, 9, 1]",513.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 10, 9, 15, 1]",516.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 27, 8, 14, 9, 1]",517.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 10, 8, 18, 1]",518.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 25, 9, 11, 12, 1]",518.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 25, 9, 10, 14, 1]",519.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 30, 7, 12, 13, 1]",523.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 30, 7, 19, 6, 1]",523.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 28, 8, 16, 7, 1]",527.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 8, 23, 8, 16, 1]",528.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 24, 10, 8, 18, 1]",530.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 31, 7, 19, 6, 1]",532.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 32, 7, 19, 6, 1]",541.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 25, 10, 8, 18, 1]",542.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 12, 13, 5, 1]",548.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 30, 8, 7, 25, 1]",556.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 24, 12, 13, 5, 1]",562.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 32, 8, 16, 7, 1]",567.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 32, 8, 14, 9, 1]",567.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 24, 12, 8, 16, 1]",576.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 25, 12, 13, 5, 1]",576.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 29, 10, 12, 9, 1]",585.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 29, 10, 9, 15, 1]",588.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 30, 10, 12, 9, 1]",597.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 31, 10, 12, 9, 1]",609.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 32, 10, 12, 9, 1]",621.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 12, 23, 8, 16, 1]",628.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 31, 12, 13, 5, 1]",660.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 32, 12, 13, 5, 1]",674.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 30, 15, 8, 16, 1]",774.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 18, 23, 8, 16, 1]",778.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 16, 26, 8, 16, 1]",800.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 13, 30, 8, 16, 1]",800.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 29, 17, 8, 16, 1]",831.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 29, 18, 8, 16, 1]",868.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 22, 8, 16, 1]",872.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 22, 23, 8, 16, 1]",878.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 17, 28, 8, 16, 1]",878.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 16, 30, 8, 16, 1]",896.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 23, 8, 16, 1]",903.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 21, 25, 8, 16, 1]",911.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 20, 26, 8, 16, 1]",912.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 24, 23, 8, 16, 1]",928.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 26, 22, 8, 16, 1]",944.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 30, 22, 8, 16, 1]",1040.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 22, 29, 8, 16, 1]",1058.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 23, 28, 8, 16, 1]",1058.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 30, 23, 8, 16, 1]",1078.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 28, 25, 8, 16, 1]",1100.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 29, 25, 8, 16, 1]",1127.0,256.0,257.0,False,False,257,,,,,,,,False,,1.0,2,1,4
5.0,4.0,"[2, 3, 85, 11, 10, 1]",1316.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,4.0,"[2, 3, 95, 11, 10, 1]",1456.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,4.0,"[2, 3, 114, 11, 10, 1]",1722.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,4.0,"[2, 3, 127, 11, 10, 1]",1904.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,4.0,"[2, 3, 129, 11, 10, 1]",1932.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,4.0,"[2, 3, 130, 11, 10, 1]",1946.0,256.0,257.0,False,False,257,,,,,,,,True,,1.0,2,1,4
5.0,2.0,"[3, 5, 9, 15, 9, 2]",348.0,305.0,306.0,False,False,306,,,,,,,,True,,1.0,3,2,2
5.0,2.0,"[3, 5, 9, 16, 8, 2]",348.0,305.0,306.0,False,False,306,,,,,,,,True,,1.0,3,2,2
5.0,2.0,"[3, 6, 8, 15, 10, 2]",356.0,305.0,306.0,False,False,306,,,,,,,,True,,1.0,3,2,2
5.0,2.0,"[3, 5, 12, 13, 9, 2]",366.0,305.0,306.0,False,False,306,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.683155600000191,maximal_subarchitecture_of_recorded_mfa,"[[3, 5, 13, 13, 9, 2]]",True,[2],1.0,3,2,2
5.0,2.0,"[3, 13, 12, 13, 9, 2]",486.0,305.0,306.0,False,False,306,,,,,,,,False,,1.0,3,2,2
5.0,2.0,"[3, 25, 8, 16, 9, 2]",565.0,305.0,306.0,False,False,306,,,,,,,,False,,1.0,3,2,2
5.0,2.0,"[3, 31, 8, 16, 9, 2]",631.0,305.0,306.0,False,False,306,,,,,,,,False,,1.0,3,2,2
5.0,2.0,"[3, 31, 8, 15, 10, 2]",631.0,305.0,306.0,False,False,306,,,,,,,,False,,1.0,3,2,2
5.0,2.0,"[3, 32, 8, 16, 9, 2]",642.0,305.0,306.0,False,False,306,,,,,,,,False,,1.0,3,2,2
